Song,Genre,Cluster,Probability,Distance,PCA1,PCA2
rock.00073,rock,2,1.0,1.2043793174589672,0.1504069039947705,-1.1884660700525587
rock.00074,rock,2,1.0,1.4236198284369397,-0.4544593822957418,-1.169979729053963
rock.00075,rock,2,1.0,1.4200417642000627,0.30181447165264436,-0.35016090858957494
rock.00076,rock,0,1.0,1.7215237935129926,-0.3740204408797999,0.10598847722254624
rock.00077,rock,2,1.0,1.2257488368374527,-0.13408771080674603,-0.8937128882355315
rock.00078,rock,0,1.0,1.7667374946314158,-0.21166199899639296,0.1513912872729758
rock.00079,rock,2,1.0,1.2411976072861803,-0.1114696302180093,-1.288843376759214
rock.00080,rock,2,1.0,1.207828822983305,0.5888514093891444,-1.396129021185977
rock.00081,rock,2,1.0,1.5350261939799057,0.6386765514975759,-0.471108502481591
rock.00082,rock,2,1.0,1.6823936743196044,1.3330673678433211,-1.3617156467087266
rock.00083,rock,2,1.0,1.493271389989659,-0.5070880456641296,-1.4001574119606828
rock.00084,rock,2,1.0,1.3460825823149771,0.8739262700650838,-1.0266528624046367
rock.00085,rock,2,1.0,1.9433601344198546,0.45027808397597613,0.13900458178629968
rock.00086,rock,1,1.0,2.005066982360789,0.9347371817632136,0.5096256448204135
rock.00087,rock,2,1.0,1.5404148771561943,-0.08923112030399419,-2.09006955790548
rock.00088,rock,2,1.0,1.5098577741722652,0.8098385080699081,-0.7577836272347729
rock.00089,rock,0,1.0,1.6024582058648464,-0.6764829643970205,-0.2739555735477603
rock.00090,rock,2,1.0,1.5619743308043503,0.12154222513615656,-0.7069447365559915
rock.00091,rock,2,1.0,1.544668310105172,0.6221945949264555,-1.9813724564836552
rock.00092,rock,2,1.0,1.76419015370808,0.22424390140864234,-2.4345709550824615
rock.00093,rock,2,1.0,1.6047357074715551,-0.5407822245076948,-1.5233466500765804
rock.00094,rock,2,1.0,1.7248922669241924,0.23433415733785393,-2.326356414193022
rock.00095,rock,2,1.0,1.4711658033451602,-0.38461296040516907,-1.0135621494002631
rock.00096,rock,2,1.0,1.5656291845738122,-0.520050824827596,-1.37853859321914
rock.00097,rock,2,1.0,1.3601586187509755,0.016730324628803073,-1.4726096288700052
rock.00098,rock,0,1.0,1.5508774708296005,-1.4775006402345712,0.47610761295922976
rock.00099,rock,0,1.0,1.77030588537697,-0.6044114943323644,0.271826463629387
