file,audio_path,raw_feature_path,msd_track_id,deezer_track_id,sample_rate,duration_sec,frames,cluster_label,distance_to_centroid,is_outlier,cluster_size
The Rance Allen Group - The Painter [TRALRYI128F147158D] [deezer-2500216].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Rance Allen Group - The Painter [TRALRYI128F147158D] [deezer-2500216].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Rance Allen Group - The Painter [TRALRYI128F147158D] [deezer-2500216].npz,TRALRYI128F147158D,2500216,22050,29.0,0,9,0.033240326,False,782
The Rance Allen Group - The Painter [TRAZAVZ128F428ABFC] [deezer-2500216].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Rance Allen Group - The Painter [TRAZAVZ128F428ABFC] [deezer-2500216].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Rance Allen Group - The Painter [TRAZAVZ128F428ABFC] [deezer-2500216].npz,TRAZAVZ128F428ABFC,2500216,22050,29.0,0,9,0.032804642,False,782
The Rapture - Killing [TRACUXJ128E0785F2B] [deezer-2622365342].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Rapture - Killing [TRACUXJ128E0785F2B] [deezer-2622365342].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Rapture - Killing [TRACUXJ128E0785F2B] [deezer-2622365342].npz,TRACUXJ128E0785F2B,2622365342,22050,29.0,0,6,0.016065635,False,538
The Rapture - The Devil [TRAJPIQ128F14819A8] [deezer-972826912].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Rapture - The Devil [TRAJPIQ128F14819A8] [deezer-972826912].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Rapture - The Devil [TRAJPIQ128F14819A8] [deezer-972826912].npz,TRAJPIQ128F14819A8,972826912,22050,29.0,0,6,0.027026914,False,538
The Rascals - I'm Blue [TRBFISG128F1473A72] [deezer-741873].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Rascals - I'm Blue [TRBFISG128F1473A72] [deezer-741873].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Rascals - I'm Blue [TRBFISG128F1473A72] [deezer-741873].npz,TRBFISG128F1473A72,741873,22050,29.0,0,0,0.029115168,False,556
The Rascals - No Love to Give [TRBFNFN128F1473A51] [deezer-741519].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Rascals - No Love to Give [TRBFNFN128F1473A51] [deezer-741519].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Rascals - No Love to Give [TRBFNFN128F1473A51] [deezer-741519].npz,TRBFNFN128F1473A51,741519,22050,29.0,0,7,0.01884526,False,678
The Rascals - Nubia [TRABPCM128F1473A75] [deezer-741894].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Rascals - Nubia [TRABPCM128F1473A75] [deezer-741894].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Rascals - Nubia [TRABPCM128F1473A75] [deezer-741894].npz,TRABPCM128F1473A75,741894,22050,29.0,0,9,0.015448064,False,782
The Real Kids - Better Be Good [TRAQEZO128F9345243] [deezer-1622112].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Real Kids - Better Be Good [TRAQEZO128F9345243] [deezer-1622112].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Real Kids - Better Be Good [TRAQEZO128F9345243] [deezer-1622112].npz,TRAQEZO128F9345243,1622112,22050,29.0,0,10,0.02816188,False,660
The Real Kids - Can't Shake That Girl [TRABUTS128F424416F] [deezer-1877197].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Real Kids - Can't Shake That Girl [TRABUTS128F424416F] [deezer-1877197].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Real Kids - Can't Shake That Girl [TRABUTS128F424416F] [deezer-1877197].npz,TRABUTS128F424416F,1877197,22050,29.0,0,10,0.030932005,False,660
The Real Kids - Happens All The Time [TRALRYB128F4244311] [deezer-1877582].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Real Kids - Happens All The Time [TRALRYB128F4244311] [deezer-1877582].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Real Kids - Happens All The Time [TRALRYB128F4244311] [deezer-1877582].npz,TRALRYB128F4244311,1877582,22050,29.0,0,10,0.025300551,False,660
The Real Kids - Just Like Darts [TRBAJGK128F4244B16] [deezer-1622117].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Real Kids - Just Like Darts [TRBAJGK128F4244B16] [deezer-1622117].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Real Kids - Just Like Darts [TRBAJGK128F4244B16] [deezer-1622117].npz,TRBAJGK128F4244B16,1622117,22050,29.0,0,9,0.01795958,False,782
The Real Kids - Now You Know (Live) [TRABMKI128F422E0BE] [deezer-1714877].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Real Kids - Now You Know (Live) [TRABMKI128F422E0BE] [deezer-1714877].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Real Kids - Now You Know (Live) [TRABMKI128F422E0BE] [deezer-1714877].npz,TRABMKI128F422E0BE,1714877,22050,29.0,0,1,0.014785215,False,772
The Real Kids - Problems [TRBCYBP128F4244304] [deezer-1877556].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Real Kids - Problems [TRBCYBP128F4244304] [deezer-1877556].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Real Kids - Problems [TRBCYBP128F4244304] [deezer-1877556].npz,TRBCYBP128F4244304,1877556,22050,29.0,0,10,0.026181873,False,660
The Real Kids - Some Love Like Yours [TRALDFY128F4244166] [deezer-1877181].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Real Kids - Some Love Like Yours [TRALDFY128F4244166] [deezer-1877181].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Real Kids - Some Love Like Yours [TRALDFY128F4244166] [deezer-1877181].npz,TRALDFY128F4244166,1877181,22050,29.0,0,4,0.03484983,False,830
The Real Kids - Take it slow [TRAXPCI128F92E1D13] [deezer-901960].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Real Kids - Take it slow [TRAXPCI128F92E1D13] [deezer-901960].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Real Kids - Take it slow [TRAXPCI128F92E1D13] [deezer-901960].npz,TRAXPCI128F92E1D13,901960,22050,29.0,0,9,0.025626143,False,782
The Red Jumpsuit Apparatus - In Fate's Hands (Alliance Edition) [TRAUGQI128F4295BD1] [deezer-1245681612].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Red Jumpsuit Apparatus - In Fate's Hands (Alliance Edition) [TRAUGQI128F4295BD1] [deezer-1245681612].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Red Jumpsuit Apparatus - In Fate's Hands (Alliance Edition) [TRAUGQI128F4295BD1] [deezer-1245681612].npz,TRAUGQI128F4295BD1,1245681612,22050,29.0,0,1,0.019112088,False,772
The Red Telephone - Have You Seen Her [TRABVLV128EF354D20] [deezer-1813080].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Red Telephone - Have You Seen Her [TRABVLV128EF354D20] [deezer-1813080].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Red Telephone - Have You Seen Her [TRABVLV128EF354D20] [deezer-1813080].npz,TRABVLV128EF354D20,1813080,22050,29.0,0,10,0.019584414,False,660
The Refreshments - Here We Are [TRAGNOH128F42A87FF] [deezer-1061571].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Refreshments - Here We Are [TRAGNOH128F42A87FF] [deezer-1061571].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Refreshments - Here We Are [TRAGNOH128F42A87FF] [deezer-1061571].npz,TRAGNOH128F42A87FF,1061571,22050,29.0,0,9,0.02639175,False,782
The Refreshments - Lana Lee [TRANSAG12903CEBAED] [deezer-1710776377].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Refreshments - Lana Lee [TRANSAG12903CEBAED] [deezer-1710776377].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Refreshments - Lana Lee [TRANSAG12903CEBAED] [deezer-1710776377].npz,TRANSAG12903CEBAED,1710776377,22050,29.0,0,8,0.029354466,False,629
The Refreshments - Midnight [TRATWFZ128F931D72F] [deezer-1061588].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Refreshments - Midnight [TRATWFZ128F931D72F] [deezer-1061588].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Refreshments - Midnight [TRATWFZ128F931D72F] [deezer-1061588].npz,TRATWFZ128F931D72F,1061588,22050,29.0,0,0,0.028759077,False,556
The Refreshments - Rock 'N' Roll Heaven [TRAXUQL12903CBB3B7] [deezer-580165912].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Refreshments - Rock 'N' Roll Heaven [TRAXUQL12903CBB3B7] [deezer-580165912].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Refreshments - Rock 'N' Roll Heaven [TRAXUQL12903CBB3B7] [deezer-580165912].npz,TRAXUQL12903CBB3B7,580165912,22050,29.0,0,4,0.02858925,False,830
The Refreshments - Three Little Words [TRATGVD128F42A8331] [deezer-1060829].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Refreshments - Three Little Words [TRATGVD128F42A8331] [deezer-1060829].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Refreshments - Three Little Words [TRATGVD128F42A8331] [deezer-1060829].npz,TRATGVD128F42A8331,1060829,22050,29.0,0,9,0.024193846,False,782
The Reverend Peyton's Big Damn Band - My Old Man Boogie [TRBHFIF12903CF66F4] [deezer-89728379].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Reverend Peyton's Big Damn Band - My Old Man Boogie [TRBHFIF12903CF66F4] [deezer-89728379].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Reverend Peyton's Big Damn Band - My Old Man Boogie [TRBHFIF12903CF66F4] [deezer-89728379].npz,TRBHFIF12903CF66F4,89728379,22050,29.0,0,4,0.02602145,False,830
The Revolutionary Ensemble - 911-544 [TRALKGV128F932CADE] [deezer-1379328482].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Revolutionary Ensemble - 911-544 [TRALKGV128F932CADE] [deezer-1379328482].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Revolutionary Ensemble - 911-544 [TRALKGV128F932CADE] [deezer-1379328482].npz,TRALKGV128F932CADE,1379328482,22050,29.0,0,3,0.009897207,False,468
The Righteous Brothers - Harlem Shuffle [TRAHKNW128F9312CFD] [deezer-1118887].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Righteous Brothers - Harlem Shuffle [TRAHKNW128F9312CFD] [deezer-1118887].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Righteous Brothers - Harlem Shuffle [TRAHKNW128F9312CFD] [deezer-1118887].npz,TRAHKNW128F9312CFD,1118887,22050,29.0,0,9,0.015666801,False,782
The Righteous Brothers - Little Latin Lupe Lu [TRATRMT128F4249901] [deezer-70534920].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Righteous Brothers - Little Latin Lupe Lu [TRATRMT128F4249901] [deezer-70534920].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Righteous Brothers - Little Latin Lupe Lu [TRATRMT128F4249901] [deezer-70534920].npz,TRATRMT128F4249901,70534920,22050,29.0,0,4,0.020334499,False,830
The Righteous Brothers - See That Girl [TRAEGMO128F146D5F6] [deezer-468253442].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Righteous Brothers - See That Girl [TRAEGMO128F146D5F6] [deezer-468253442].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Righteous Brothers - See That Girl [TRAEGMO128F146D5F6] [deezer-468253442].npz,TRAEGMO128F146D5F6,468253442,22050,29.0,0,7,0.01370419,False,678
The Robert Cray Band - Far Away [TRAWSTS128F147C316] [deezer-3860406].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Robert Cray Band - Far Away [TRAWSTS128F147C316] [deezer-3860406].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Robert Cray Band - Far Away [TRAWSTS128F147C316] [deezer-3860406].npz,TRAWSTS128F147C316,3860406,22050,29.0,0,0,0.020411646,False,556
The Robert Cray Band - Phone Booth [TRASGQX128F932516C] [deezer-72304800].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Robert Cray Band - Phone Booth [TRASGQX128F932516C] [deezer-72304800].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Robert Cray Band - Phone Booth [TRASGQX128F932516C] [deezer-72304800].npz,TRASGQX128F932516C,72304800,22050,29.0,0,9,0.014919511,False,782
The Roches - Christlike Roche [TRAAJAC128F148B530] [deezer-3580779].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Roches - Christlike Roche [TRAAJAC128F148B530] [deezer-3580779].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Roches - Christlike Roche [TRAAJAC128F148B530] [deezer-3580779].npz,TRAAJAC128F148B530,3580779,22050,29.0,0,7,0.017230414,False,678
The Roches - It's Bad for Me [TRAODEJ12903CC4C53] [deezer-5617710].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Roches - It's Bad for Me [TRAODEJ12903CC4C53] [deezer-5617710].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Roches - It's Bad for Me [TRAODEJ12903CC4C53] [deezer-5617710].npz,TRAODEJ12903CC4C53,5617710,22050,29.0,0,7,0.021945497,False,678
The Roches - Losing True [TRBEIBI12903CC4C7B] [deezer-5617806].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Roches - Losing True [TRBEIBI12903CC4C7B] [deezer-5617806].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Roches - Losing True [TRBEIBI12903CC4C7B] [deezer-5617806].npz,TRBEIBI12903CC4C7B,5617806,22050,29.0,0,4,0.036070626,False,830
The Roches - Mr. Sellack (Remastered) [TRAIIJJ12903CC0B1B] [deezer-404305962].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Roches - Mr. Sellack (Remastered) [TRAIIJJ12903CC0B1B] [deezer-404305962].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Roches - Mr. Sellack (Remastered) [TRAIIJJ12903CC0B1B] [deezer-404305962].npz,TRAIIJJ12903CC0B1B,404305962,22050,29.0,0,7,0.014078784,False,678
The Roches - We Three Kings [TRBAKER128F1495617] [deezer-115029530].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Roches - We Three Kings [TRBAKER128F1495617] [deezer-115029530].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Roches - We Three Kings [TRBAKER128F1495617] [deezer-115029530].npz,TRBAKER128F1495617,115029530,22050,29.0,0,4,0.02733654,False,830
The Rolling Stones - Angie (Remastered 2005) [TRAADLN128F14832E9] [deezer-2124880].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Rolling Stones - Angie (Remastered 2005) [TRAADLN128F14832E9] [deezer-2124880].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Rolling Stones - Angie (Remastered 2005) [TRAADLN128F14832E9] [deezer-2124880].npz,TRAADLN128F14832E9,2124880,22050,29.0,0,4,0.028424006,False,830
The Rolling Stones - Around And Around (Mono) [TRAKBON128F9311039] [deezer-133104652].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Rolling Stones - Around And Around (Mono) [TRAKBON128F9311039] [deezer-133104652].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Rolling Stones - Around And Around (Mono) [TRAKBON128F9311039] [deezer-133104652].npz,TRAKBON128F9311039,133104652,22050,29.0,0,8,0.025595788,False,629
The Rolling Stones - Fortune Teller (Live) [TRANHKC128F9309BF4] [deezer-9956044].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Rolling Stones - Fortune Teller (Live) [TRANHKC128F9309BF4] [deezer-9956044].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Rolling Stones - Fortune Teller (Live) [TRANHKC128F9309BF4] [deezer-9956044].npz,TRANHKC128F9309BF4,9956044,22050,29.0,0,10,0.027714726,False,660
The Rolling Stones - Rocks Off [TRAKLHO128F42BA554] [deezer-5968641].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Rolling Stones - Rocks Off [TRAKLHO128F42BA554] [deezer-5968641].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Rolling Stones - Rocks Off [TRAKLHO128F42BA554] [deezer-5968641].npz,TRAKLHO128F42BA554,5968641,22050,29.0,0,10,0.026326668,False,660
The Rolling Stones - Start Me Up (Live) [TRBFMTO128F9322AE7] [deezer-1421659442].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Rolling Stones - Start Me Up (Live) [TRBFMTO128F9322AE7] [deezer-1421659442].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Rolling Stones - Start Me Up (Live) [TRBFMTO128F9322AE7] [deezer-1421659442].npz,TRBFMTO128F9322AE7,1421659442,22050,29.0,0,10,0.022529136,False,660
The Rolling Stones - Stop Breaking Down [TRBCFPP128E0781D6F] [deezer-5968656].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Rolling Stones - Stop Breaking Down [TRBCFPP128E0781D6F] [deezer-5968656].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Rolling Stones - Stop Breaking Down [TRBCFPP128E0781D6F] [deezer-5968656].npz,TRBCFPP128E0781D6F,5968656,22050,29.0,0,9,0.02197618,False,782
The Rolling Stones - Think [TRAWWHM128F9310FD7] [deezer-9956019].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Rolling Stones - Think [TRAWWHM128F9310FD7] [deezer-9956019].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Rolling Stones - Think [TRAWWHM128F9310FD7] [deezer-9956019].npz,TRAWWHM128F9310FD7,9956019,22050,29.0,0,4,0.028872428,False,830
The Rolling Stones - Time Is On My Side (Mono Version _ Organ Intro) [TRAERPT128F931103E] [deezer-3940935591].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Rolling Stones - Time Is On My Side (Mono Version _ Organ Intro) [TRAERPT128F931103E] [deezer-3940935591].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Rolling Stones - Time Is On My Side (Mono Version _ Organ Intro) [TRAERPT128F931103E] [deezer-3940935591].npz,TRAERPT128F931103E,3940935591,22050,29.0,0,9,0.036713447,False,782
The Ronettes - (The Best Part Of) Breakin' Up [TRBHZNF128F14989FE] [deezer-111776818].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Ronettes - (The Best Part Of) Breakin' Up [TRBHZNF128F14989FE] [deezer-111776818].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Ronettes - (The Best Part Of) Breakin' Up [TRBHZNF128F14989FE] [deezer-111776818].npz,TRBHZNF128F14989FE,111776818,22050,29.0,0,8,0.02561906,False,629
The Ronettes - Born To Be Together [TRBBOPV12903CFB50F] [deezer-12809326].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Ronettes - Born To Be Together [TRBBOPV12903CFB50F] [deezer-12809326].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Ronettes - Born To Be Together [TRBBOPV12903CFB50F] [deezer-12809326].npz,TRBBOPV12903CFB50F,12809326,22050,29.0,0,10,0.023352027,True,660
The Rongetz Foundation - East [TRAQGZY128F425E791] [deezer-92709066].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Rongetz Foundation - East [TRAQGZY128F425E791] [deezer-92709066].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Rongetz Foundation - East [TRAQGZY128F425E791] [deezer-92709066].npz,TRAQGZY128F425E791,92709066,22050,29.0,0,11,0.035414625,True,429
The Rongetz Foundation - NY Timbuctu [TRAKBPT128F426E3A5] [deezer-92760970].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Rongetz Foundation - NY Timbuctu [TRAKBPT128F426E3A5] [deezer-92760970].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Rongetz Foundation - NY Timbuctu [TRAKBPT128F426E3A5] [deezer-92760970].npz,TRAKBPT128F426E3A5,92760970,22050,29.0,0,12,0.01854842,False,354
"The Roots - 100% Dundee (Live At The Bowery Ballroom, New York _ 1999) [TRAQMAK128F930D5F6] [deezer-1559523].wav","/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Roots - 100% Dundee (Live At The Bowery Ballroom, New York _ 1999) [TRAQMAK128F930D5F6] [deezer-1559523].wav","/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Roots - 100% Dundee (Live At The Bowery Ballroom, New York _ 1999) [TRAQMAK128F930D5F6] [deezer-1559523].npz",TRAQMAK128F930D5F6,1559523,22050,29.0,0,5,0.012689166,False,605
The Roots - Act Won (Things Fall Apart) [TRBEHGH128E078DEDE] [deezer-760436992].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Roots - Act Won (Things Fall Apart) [TRBEHGH128E078DEDE] [deezer-760436992].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Roots - Act Won (Things Fall Apart) [TRBEHGH128E078DEDE] [deezer-760436992].npz,TRBEHGH128E078DEDE,760436992,22050,29.0,0,13,0.00452403,False,120
"The Roots - Essaywhuman_!! (Live At The Bowery Ballroom, New York _ 1999) [TRAKTFQ128F145698C] [deezer-1559525].wav","/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Roots - Essaywhuman_!! (Live At The Bowery Ballroom, New York _ 1999) [TRAKTFQ128F145698C] [deezer-1559525].wav","/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Roots - Essaywhuman_!! (Live At The Bowery Ballroom, New York _ 1999) [TRAKTFQ128F145698C] [deezer-1559525].npz",TRAKTFQ128F145698C,1559525,22050,29.0,0,5,0.0102318525,False,605
The Roots - One Shine (Album Version) [TRAOEYW128E0792A0C] [deezer-16488623].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Roots - One Shine (Album Version) [TRAOEYW128E0792A0C] [deezer-16488623].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Roots - One Shine (Album Version) [TRAOEYW128E0792A0C] [deezer-16488623].npz,TRAOEYW128E0792A0C,16488623,22050,29.0,0,2,0.03148655,False,719
"The Roots - The Ultimate (Live At Palais X-Tra Zurich, Switzerland _ 1999) [TRAHVUK128F1456988] [deezer-1559521].wav","/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Roots - The Ultimate (Live At Palais X-Tra Zurich, Switzerland _ 1999) [TRAHVUK128F1456988] [deezer-1559521].wav","/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Roots - The Ultimate (Live At Palais X-Tra Zurich, Switzerland _ 1999) [TRAHVUK128F1456988] [deezer-1559521].npz",TRAHVUK128F1456988,1559521,22050,29.0,0,5,0.020168114,False,605
"The Roots - We Got You (Featuring Jaguar) (Live At The Old Hit Factory, 1999) [TRAQCBN128F1456991] [deezer-1559530].wav","/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Roots - We Got You (Featuring Jaguar) (Live At The Old Hit Factory, 1999) [TRAQCBN128F1456991] [deezer-1559530].wav","/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Roots - We Got You (Featuring Jaguar) (Live At The Old Hit Factory, 1999) [TRAQCBN128F1456991] [deezer-1559530].npz",TRAQCBN128F1456991,1559530,22050,29.0,0,7,0.02302921,False,678
