Song,Genre,Cluster,Distance,PCA1,PCA2
Statues - The Last Stand,power pop,0,2.6019379362546697,-4.264758656936719,2.57442220823482
Statues - There Are Things I Think You Should Know,power pop,0,1.9743642850882355,-3.43083255579574,2.338973533749359
Statues - Urbania,power pop,3,5.287510591162328,2.9786692958030554,-1.1960821219941005
Steel Pulse - House Of Love,roots reggae,4,2.4331845385898285,0.6862206935726637,2.9765332729678984
Steel Pulse - Ku Klux Klan,roots reggae,4,3.478933379622024,0.5726614800401038,3.4195818257217403
Steel Pulse - Role Model,roots reggae,4,2.8713497912403225,1.565933813438202,2.5774050172062632
Steel Pulse - We Can Do It,roots reggae,4,3.517607753774108,2.6020819337819474,2.8316526849037116
Steeles - On The Road To Emmaus,southern gospel,3,3.7345239785196336,-1.324618261193066,-0.7717051742200409
Steeles - The Story Goes On,southern gospel,3,3.2172452732905645,-0.0678334484030153,-0.7767849639009853
Stefon Harris - Alovi,hard bop,3,3.9766916064179356,-0.6303072603513467,-1.3463740508280462
Stefon Harris - And This Too Shall Pass,hard bop,3,3.067116579488098,-0.7971524213192426,-0.512325570269969
Stefon Harris - From The Gardner Meditations_ African Tarantella,hard bop,3,2.851482831114223,-0.10952889704573908,-2.4855962969744283
Steinwolke - Erinnerung an die Meseta,neue deutsche welle,3,6.191257516894168,1.976873397365339,-3.6157421129209917
Stelios Dionisiou - To Sinnefo,greek,4,3.7524289269499667,0.26124677830428206,0.8140322321632776
Stephan Micus - Contessa Entellina,free improvisation,3,7.954008942351015,3.442427850613373,-3.92543787700757
Stephan Micus - For Abai And Togshan,free improvisation,2,6.741704939551404,-6.346554576934234,-4.411334497427917
Stephan Micus - Mikhail's Dream,free improvisation,3,10.444359891445767,2.432765204002451,-2.6353496777783505
"Stephan Micus - Part 1 (19 Flowerpots, 2 Hammered, Dulcimers, Bavarian Zither, Shakuhachi)",free improvisation,2,5.555098279967181,-4.501759841149264,-4.437638434800795
Stephen Marley - Mind Control,roots reggae,1,4.536077761170828,3.940582562287264,1.8844702824014465
Stephen Marley - The Mission (Acoustic Version),roots reggae,4,3.3555570825427896,0.6110946696966068,0.7674921759186204
Stephen Marley - The Traffic Jam (Acoustic Version),roots reggae,3,3.756244075218024,1.5307973591704054,-0.023668890865340735
Stephen Pearcy - Freak,glam metal,0,2.8238743080775404,-3.8830423136948133,2.1658687799013214
"Stephen Varcoe - Israel In Egypt, HWV 54 _ Moses' Song _ Handel_ Israel In Egypt, HWV 54 _ Moses' Song_ 33. The Lord is a man of war",modern rock,3,5.986675043442747,1.0161953398344141,-3.1497716625757737
Stephen Warbeck - Birth Of The Falls,soundtrack,2,4.369505597949236,-3.70872300114537,-4.823292738314111
Stephy Tang - Zi You Zi Zai,cantonese pop,4,3.7988677041246213,1.6420688587867964,1.1393629340597415
Stern Combo Meissen - Ouvertüre (Klubhaus Nünchritz Version 1978),easy listening,3,5.645409859487829,2.2709396738391985,-2.087824503595311
Steve Aoki - My Life,rock,1,3.3393812885919134,2.422183266036085,0.43586416645564263
Steve Aoki - The Power of Now,math-core,4,3.869854416604746,-0.874994277206149,4.195652762111907
Steve Azar - The Coach,tech house,4,3.2284699743817873,0.7250625886976808,2.6418447459371524
Steve Camp - Judgement Begins With The House Of God,ccm,3,4.376842163851909,2.388530263592416,-1.768395716756218
Steve Chou - Pi Jiu Pao Pao (Beer Bubbles),chinese music,4,2.887557290012828,-1.3502291165303413,1.7423043111721193
Steve Chou - Sheng Li Hu Huan,chinese music,0,2.8798293691146757,-1.85710739355228,1.6892707073975504
Steve Chou - Wo Men De Fei Leng Cui,chinese music,3,3.9498342590317894,2.5130716648764824,-0.97068637339826
"Steve Erquiaga - Pelléas et Mélisande, Op. 80 _ Fauré_ Pelléas et Mélisande, Op. 80_ Sicilienne (Arranged for guitar by Steve Erquiaga)",smooth jazz,2,3.926737924029237,-0.6844319002151915,-5.2532693352618995
Steve Erquiaga - Prelude In C Minor From The Well Tempered-Clavier,smooth jazz,2,5.329389818202592,-2.175959669322238,-6.141626835747515
Steve Erquiaga - The 23rd Psalm,smooth jazz,2,4.2621129987853195,-1.5561142567571118,-5.187584866033161
Steve Green - Even A Child - Proverbs 20_11,ccm,4,3.4038637999175725,2.044107309562031,1.6356945660575213
Steve Green - Honor The Lord (He Holds The Keys Album Version),ccm,4,2.756611110153134,-1.0481178654226,0.6081017562614804
"Steve Green - Launder, Lather, Swab & Shower",ccm,1,3.043331669984281,4.680628330813148,-0.7188435485753284
Steve Hackett - Improv (Live at Trading Boundaries),latin jazz,2,3.8786815747232573,-2.9064886700484744,-6.379793517454458
Steve Harvey - What Woman Really Wear To Bed,glam rock,3,5.477671701780248,0.26352262419497463,-0.8310555130437709
Steve Hillage - Radiom _ Lunar Music Suite _ Meditation Of The Dragon (Live),cabaret,2,6.07526379692331,1.2246757172491138,-5.099929885560783
Steve Lacy - Mercury,electronica,4,3.9425091577578133,-0.859216131462732,1.0351001106985223
Steve Lloyd Smith - Blue Cave,jazz funk,3,4.2222863904081755,-0.21935107834847306,-2.6058012583399037
Steve Morse - Prognosis,blues-rock,3,3.3421735303050943,0.8020098359480561,-0.23679499630635192
Steve Porter - Mindless,progressive house,4,3.5982081944077815,0.14773934969196725,1.4815740311726888
Steve Riley & The Mamou Playboys - Between Eunice & Opelousas,folk rock,0,3.436079656575174,-2.5722379816112775,1.770744312519757
Steve Riley & The Mamou Playboys - Katherine,folk rock,4,3.550477951146034,-1.8611105741436367,0.02833004777989844
Steve Smith - Better Off That Way,jazz funk,4,3.938182243967725,-1.605522100758523,-0.19150951554559106
Steve Vai - Angel Food,instrumental rock,1,5.68267954289548,2.6946780138330095,2.22119577876026
Steve Vai - Brother (Album Version),instrumental rock,3,3.6167645228714833,0.4394144285660092,-0.6664123312198547
Steve Vai - Fever Dream (Album Version),instrumental rock,0,1.7421271650361796,-3.298972505518204,1.1574023188611764
Steve Vai - Fire (Live _Bootleg_ Version),instrumental rock,4,2.3929308282526502,0.7471518482748103,1.2765712452492801
Steve Vai - Salamanders in the Sun (Remastered),instrumental rock,1,6.130974778966756,5.146293958929686,0.7977152116787264
Steve Vai - The Attitude Song (Remastered),instrumental rock,4,5.0186275510574205,1.8887393990006922,3.3938602448001842
Steve Vai - The Murder Prologue (Album Version),instrumental rock,1,5.72279082836516,3.6220481141963323,-1.6249478095280898
Steven Halpern - Bamboo Blue,meditation,2,3.488250179253261,-1.224533800028723,-4.9569818342715966
Steven Halpern - Natural Light (Subliminal Self-Help),meditation,2,4.8090968491447015,-3.464403409786735,-5.654153334973299
Stevie Ray Vaughan & Double Trouble - Ain't Gone 'N' Give up on Love,texas blues,1,4.851682013945065,2.3690219532757473,-0.1648112417069721
Stevie Ray Vaughan & Double Trouble - Chitlins Con Carne,texas blues,1,4.367226106537843,2.192236194106791,0.9102316091281107
Stevie Ray Vaughan & Double Trouble - Cold Shot,texas blues,4,2.6138969826994876,0.44236953614565644,1.219672242627621
"Stevie Ray Vaughan & Double Trouble - Come On, Pt. III (1984 Version)",texas blues,0,4.259740391403242,-1.7815101798893485,0.8388680896310848
Stevie Ray Vaughan & Double Trouble - Couldn't Stand the Weather,texas blues,4,3.218125871368245,-1.2603185214523676,1.4425344759546386
Stevie Ray Vaughan & Double Trouble - Crossfire,texas blues,4,3.3066920017904082,-1.693107040639635,2.2922930719042354
Stevie Ray Vaughan & Double Trouble - Empty Arms (1984 Version),texas blues,0,2.7961164774813723,-3.0030062026049786,1.4141654770189962
Stevie Ray Vaughan & Double Trouble - Mary Had a Little Lamb,texas blues,4,3.658285886427382,-1.0050966535473247,0.9194077502966065
Stevie Ray Vaughan & Double Trouble - The House Is Rockin',texas blues,0,3.5138741707598187,-5.904421925818892,1.4920393506831477
Stevie Ray Vaughan & Double Trouble - Tin Pan Alley (AKA Roughest Place in Town),texas blues,3,6.409158030623163,0.47591677527019166,-2.8019588470516936
Stew & The Negro Problem - L.A. Arteest Cafe,cabaret,1,4.413571740874932,4.069282386161291,0.5839716607106618
Stew - Tomorrow Gone,cabaret,1,4.407999463292701,3.698625603702769,-1.1627698687316168
Stewart Francke - Across Decker's Field,roots rock,4,3.798070436901065,-1.823826543333027,3.515933244989846
Sticky Fingaz - Don't Owe Me Nothin',hip hop,3,2.7536076255620214,1.647422428000525,-0.15387065869813787
Sticky Fingaz - Oh My God (Album Version),hip hop,1,2.8466249184711665,3.839867824628408,2.363988924747239
"Sticky Kids - Stand Up, Sit Down",british pop,1,4.721837721605635,2.873959429694289,0.1633412216520667
Stiff Meat - Lonely,melbourne,0,2.907050179708645,-2.267783539892988,1.4806351574073449
Stille Volk - Orgasme tellurique,neofolk,0,4.371985555416327,-3.031322686608083,0.9022858180559395
Stimulator - 78' Stimulator,hard trance,0,2.2025022025367833,-3.6733557282476688,2.7551483875146374
Stockhausen Waterman - String 'Em Up,ghetto tech,0,3.589495576777883,-2.4207055641281077,2.881128361072615
Story of the Year - Swallow the Knife (Segue) (Live),screamo,4,3.8800822432148125,-0.30909533400036576,2.3426523216717308
Story of the Year - Won Threw Ate,screamo,0,2.809123525912439,-3.6207824073982313,3.395956905300777
Storyville - Enough,blues-rock,0,2.1457524717979846,-2.1535732369621994,2.189503629044576
Storyville - Talk to Me,blues-rock,3,3.7274210438657436,1.3707404516959216,-0.39760041442720184
Strata - Night Falls (The Weight Of It),post-grunge,0,2.2273297452502447,-2.9448044490738865,1.8656974171304637
STRATA _ Audrey Andrist - Freund_ Part One From Triomusic,post-grunge,2,7.721362086488435,2.332985494407406,-5.469003132009033
"STRATA _ Audrey Andrist - Khachaturian_ Trio (1932), Movement 3_ Moderato",post-grunge,2,7.365795179108364,0.8496425964084331,-6.74188134154092
Streetwize - Funny,smooth jazz,1,3.3236300730150687,5.182182007553469,-0.7382744834189018
Streetwize - Little Things,smooth jazz,1,3.9272217335909363,5.595970422090918,0.13739591732060416
Streetwize - No One,smooth jazz,3,3.7119630597709,1.0525138089647346,-0.18350890263601619
Streetwize - U Don't Have To Call,smooth jazz,1,9.753994869080257,10.925906524695053,1.0362791831825942
Stress Assassin - EU A4,dub,0,5.84950737723854,-6.498595235145865,-0.9487055172914014
String Trio Of New York - Ju Ju,chamber jazz,2,3.1408069244994663,-2.4471712342361793,-3.0085242743147766
STUDIO - Indo,indie pop,4,4.656234581023181,-1.4325546595087688,1.3586653969505784
Styles P - Back On My New S___ (feat. Tre Williams),rap,0,3.5529825390715644,-1.2398090881610675,2.2494934631030947
Styles P - Intro,rap,1,3.8675230176833026,3.021102305721587,0.4032677211670282
Styles P - Shadows,rap,4,2.531261807181495,0.7887475488225892,2.06305567952919
Sub Focus - Follow the Light (Radio Edit),breakbeat,0,2.384362329853625,-2.664296430751364,2.1721136445953344
Sub Focus - Last Jungle,breakbeat,1,5.027817659108859,2.7952798810668464,1.7442481036776176
Sub Swara and Kush Arora - Constructing the Absence,dubstep,1,4.909460713439263,4.475862236886558,-1.3428400481048919
Sue Foley - She Don't Belong To You,roots rock,0,2.1174594105945648,-3.7189220028243146,0.6827017296444232
Sue Thompson - James (Hold the Ladder Steady),pop rock,0,3.696182767389438,-2.2030872986222683,0.259326228385793
Sugababes - Hole In The Head,post-grunge,4,2.5700878424035,-0.8279915301865132,2.6809720151718945
Sugar Minott - A True (Album),roots reggae,1,3.910198298874787,3.8044000251462866,-0.3030259930941068
Sugar Minott - All Kinda People,roots reggae,3,5.229517066850869,1.5020135981523075,-0.20112534352568082
Sugar Minott - Devil's Pickney,roots reggae,1,2.6385603873583623,3.306668100286252,-0.13504123280658287
Sugar Minott - Informer,roots reggae,1,4.0480523424818715,4.320356508677536,-0.7640862201031443
Sugar Minott - Jah Jah Children,roots reggae,3,3.3496148368501806,1.4727273459175383,-0.012925231347175485
Sugar Minott - Make it with You,roots reggae,1,3.8743718036759818,3.39060001622695,-0.06925884189455725
Sugar Minott - More Than I Can Take,roots reggae,3,4.5426458096525515,1.5796765652084592,-3.4006480462324777
Sugar Minott - Now We Know,roots reggae,3,3.3855698965268943,0.29848727888172416,-2.4048633967363595
Sugar Minott - Try Love,roots reggae,3,3.8635164418309946,0.7213488139951231,0.6199162019391569
Sugar Minott - Walking Through The Ghetto,roots reggae,1,4.355599055099329,4.53719841152884,-0.07925463011287728
Sui Generis - Bubulina (En Vivo),cumbia,3,3.9962897745291763,1.4237969696552202,-4.0325716296870135
Sui Generis - Canción para Mi Muerte,cumbia,3,3.5622328304467947,0.7768835064491918,-2.726559262507116
Sui Generis - Cuando Ya Me Empiece a Quedar Solo,cumbia,3,4.324937512725752,1.6547630887220832,-3.1140456271744834
Sui Generis - Zapando Con La Gente (En vivo),cumbia,2,4.182959754667398,-1.9098384921966773,-2.895054366454906
Suicidal Tendencies - Human Guinea Pig,hardcore punk,0,2.4298995305235884,-4.726483458103055,1.7306933097078223
Suicidal Tendencies - It's Going Down (Album Version),hardcore punk,0,3.720978195949151,-2.8369425218838753,4.375179340543233
Suicidal Tendencies - Looking In Your Eyes,hardcore punk,0,2.624190499591528,-3.8074064272083477,1.3079738996954113
Suicidal Tendencies - Monopoly On Sorrow (Album Version),hardcore punk,4,2.29693846339744,-1.3689480263684908,2.3094344755938514
Suicidal Tendencies - Two Sided Politics,hardcore punk,0,3.641312975982326,-2.4820476268723373,2.232641648582462
suicide - Do It Nice,experimental rock,0,8.98792127675022,-6.876702694640265,0.20373604083203128
suicide - Night Time (Live) (2005 Remaster),experimental rock,2,6.392789059808804,-4.745126379449056,-3.218910175571087
Sukhbir - Balle Balle,bhangra,0,4.485155628314286,-1.9445805312821791,-0.11304178068757309
Sukshinder Shinda - Jumke,bhangra,1,3.6385699754641583,2.4260658346738615,0.997333246922264
Sulk - Only You (Chimi-Changa Club Mix),pop rock,3,5.582617709780512,2.164121832990339,-3.3894495393041524
Sumo - Noche de Paz,gabba,0,2.339630240039586,-3.5147622392702886,1.7455001873556228
Sumo - Pinini Reggae,gabba,3,4.760605018540221,1.0721974726531434,-1.2692997955242218
Sun Yan-Zi - Abscondence (Remastered),chinese music,3,3.717543086715149,-0.3586895249073912,-0.07590204419818639
Sun Yan-Zi - Sensible,chinese music,3,4.0888348627856566,0.6093136744102534,0.35992562898546804
Sun Yan-Zi - That's the Way It Is,chinese music,4,3.3822323297250096,1.4556238596587647,1.9349085093600644
Sundial Aeon - Love Shelter (Kyoto Remix),downtempo,3,4.3345985483488425,1.9843055570219996,-3.078544686535622
Sunnyland Slim - I Got To Quit My Baby,piano blues,3,3.7917638017765176,-1.778960484780399,-0.4930445515768699
Sunnyland Slim - Midnight Jump,piano blues,2,5.571974491664642,-5.143775054763281,-2.110006636741488
Sunnyland Slim - No More Troubles,piano blues,3,3.861221359541316,-0.16534394245104522,-3.2337316084657304
Sunnyland Slim - Tired Of You Clowning (Album Version),piano blues,3,4.107718904542668,2.006692616834254,-2.233341981644883
Sunscreem - Exodus,progressive house,4,3.743326379210497,-0.734697317406614,0.20190096599351837
Sunscreem - Perfect Motion (Boys Own Mix) (Heller),progressive house,1,6.068445070343067,6.508883357872981,3.084891342042621
Sunscreem - Secrets,progressive house,4,2.6567814110610506,-1.0803017137220845,2.6222398716900166
Super Cat - Oh It's You,dancehall,4,4.636736674046421,2.4182593769550924,4.4323676374252825
Super Cat - Them No Care,dancehall,1,3.627776186710654,2.7681450657245215,2.7398062964222896
Super700 - The Other Side,pop rock,3,4.448444234035312,0.03051853760979868,0.03127757979139968
Superchumbo - Irresistible! (Maurel & Fauvrelle LESS Mix),progressive house,4,2.5554211716064437,0.4034981665586466,2.694828062029379
Superchumbo - Revolution (Crusy Remix),progressive house,4,3.793857346683598,-0.12953392281203502,2.9044804033801337
Supertalented - Fax Me,lo-fi,3,5.802447737825242,0.8134513600663975,-0.9365875630274522
Supuration - 4TX.31B,doom metal,0,3.4956147968314233,-1.7593116951892946,1.995838759896547
Susana Seivane - Mazurcas das rías Baixas,gaita,3,6.1028082760397835,0.5977030624499022,-1.2949580379006838
Susana Seivane - Para Milladoiro,gaita,1,6.61996215067657,3.3061101448968504,-2.53041581808777
Susana Seivane - Xoaniña,gaita,4,5.22162913884044,-1.4986005250926295,2.1293359365160183
Suzanne Ciani - Mozart,meditation,2,5.126828552106424,-1.7539485297634678,-6.116726763482459
Suzanne Ciani - Stream,meditation,2,4.093438101652826,-4.859460991238147,-4.558616514683258
Suzi Quatro - Born To Run,glam rock,4,2.7946328702129284,-1.2648160306272875,2.000581254821082
Suzi Quatro - Don't Break My Heart (2017 Remaster),chanson,3,3.5537881880538302,-0.23890310634424786,-3.29071129773297
Suzi Quatro - Kids of Tragedy,glam rock,0,3.0000242479142103,-2.0207967084083585,1.5970330453191566
Suzi Quatro - Mama's Boy (2017 Remaster),glam rock,0,2.4617554498344743,-3.266289208842573,1.850723464655814
Suzi Quatro - Too Big,glam rock,4,4.322518419876438,2.0666713275808344,3.205022679319233
Suzy Thompson - Drunken's Man's Dream,jug band,2,3.163283988406555,-2.9896926299537507,-3.660681442926533
Sven Scholander - Melangtäras intåg i Kallsta,swedish,2,3.2141525259555688,-3.2920919399549775,-4.175696264503436
Sven Tasnadi - 2190 Dias Contigo,tech house,1,7.231437024769067,5.278599891070213,-2.74218096919857
Sven Tasnadi - Charisma Remixed,tech house,1,5.5637776917885935,3.659978777234966,-0.45462780002148023
Swallow The Sun - ...and Heavens Cried Blood,sympho black metal,0,2.650697157820586,-3.681792067834947,0.46787367139873853
Swallow The Sun - Doomed To Walk The Earth,sympho black metal,0,3.1616369734103626,-5.079483585178043,0.4489402365564263
Swami - Break (feat. Ishmael Morabe),downtempo,1,11.220463450341688,7.698918021224927,4.220236126624989
Swami - Give It What U Got (feat. Asuivre),downtempo,1,11.296216987202625,7.211358166444328,3.963862310761859
Sweet - Airheads! (Remastered),glam rock,0,3.1675848045984165,-1.8138838841614644,1.7913249659057395
Sweet - Do It All over Again,glam rock,0,4.082477716445399,-2.497922436388585,3.538059740401303
Sweet - Neon Psychedelia (Remastered),glam rock,0,3.7884436361215994,-1.4805981547532336,2.08159801051968
Sweet Way - Don't stop,hyphy,4,3.0317270235829854,-0.24476742306119464,2.643909891663667
Syl Johnson - Diamond in the Rough,disco,3,4.334886475037494,0.5828927124344654,-0.36211005076957625
Syl Johnson - Driving Wheel,disco,3,2.7473849604399616,-0.5354445681910506,-0.551599269946068
Sylver - Sympathy,disco,1,4.043723286773354,5.198392985634909,1.7144080019480563
Sylvester Weaver - Guitar Rag,country blues,2,6.419620507422284,-5.7407759093069375,-6.333128074934371
Sylvester Weaver - Mixing Them Up in C (Original Mix),country blues,0,6.457103982138666,-6.433293671386972,-1.3680745870069124
Sylvia Patricia - Marca de Amor Não Sai,bossa nova,3,3.727696982087561,-0.1275928034610636,-1.2529419266966049
Sylvia Tosun - Head Over Heels (_Original Album Version),progressive house,4,2.7035388823160282,-0.07960314979119465,2.2562419464031174
Symphony in Peril - Inherent Scars,christian hardcore,0,4.305433647406481,-4.616136407018572,1.5585930934156313
System of A Down - Streamline,alternative metal,4,3.454231020314446,-0.9731051926122427,2.8823194407127275
System of A Down - War_,alternative metal,0,2.0895409197203145,-4.128053295465574,2.261367423415455
Sílvia Pérez Cruz - El Cant Dels Ocells,rumba,3,3.6430085365620637,0.056874979812739465,-3.2273740322576647
T Bone Burnett - It's Not Too Late,ccm,1,4.583270897369191,4.251617944894645,-0.09602292822540023
T La Rock - Back to Burn,hip hop,4,3.078956794763047,2.0289469939745257,2.4990450792739347
T-Bone - Don't Tell Me,ccm,4,2.6338514158683193,-0.024725560278411204,2.6269634628586522
T-Bone - Nuttin' 2 Somethin',ccm,4,2.6676046275538114,1.8905005726418138,1.5687358353775058
T-Bone - Ride Wit Me,ccm,1,3.1253426441003067,4.963005780241272,2.6373599469074516
T-Bone Walker - I'm Still in Love with You,texas blues,3,3.843877384258321,1.3667940033317083,-3.970461421175648
T-Bone Walker - Mean Old World,texas blues,3,3.0389328772689876,0.43552672849738666,-3.2039462703710817
T.G. Sheppard - Only One You,country rock,3,2.853924660268469,0.8779232406178314,-0.5318338741720674
T.G. Sheppard - You Feel Good All Over,country rock,2,2.730859870750846,-0.9759784645152283,-3.3319018140984653
T.G. Sheppard - You're My First Lady,country rock,3,2.1060622967595575,0.5330198581393091,-1.076984891615257
T.I. - Dead And Gone,stand-up comedy,1,3.547574989334319,2.578241803691204,1.6791252707602404
T.O.K - Hotta,dancehall,1,4.6146228649871155,6.239976444198705,1.715951372520062
T.O.K - Saturday,dancehall,1,3.8801131407693363,2.684534116002132,2.1360053751596677
Taboo - Gyere velem…,new beat,4,4.600145344483277,1.683367735597986,3.4869591346431346
Taboo - Party In The Jungle (Dab-Dab-Doo),new beat,4,4.6346428581764165,2.6006841409038923,3.280849788390662
Taboo - Sous la Tour Eiffel (Extended Dance Mix),new beat,4,4.749851169139218,0.3460242852035158,3.5746195941812964
Tabu Ley Rochereau - Kasoule,soukous,3,4.867297019501345,-0.024816701093385404,-3.9070786220988993
Tabu Ley Rochereau - Maputo,soukous,4,3.6937193252315472,-0.09848676324026545,2.0666851106159605
Taint - Hex Breaker,power electronics,0,4.24937100042015,-2.318504317322211,2.1292950754403
Takaru - Idnnitkhtr,math-core,0,3.4876873038520073,-3.2766874714138123,0.9923966861781985
"Taking Back Sunday - You Know How I Do (Live At Bamboozle, East Rutherford, NJ _ 2009)",post-hardcore,0,2.5599909447863243,-5.124621111221456,2.428027018715432
Taking Dawn - Black Diamond,glam metal,0,2.5698875556648333,-2.365712646555845,1.4096609879111632
Taktloss - Sex Objekt,hip hop,3,3.3649586248917105,2.160828222781081,-0.9831557990738757
Talking Heads - Two Note Swivel (Unfinished Outtake),dance rock,3,3.4476102294154654,2.602290151493591,-0.834440227607032
Talvin Singh - Traveller,jungle music,3,3.067786126783602,-0.2714467972059247,-0.55905474568115
Tam Tam Go! - Atrapados en la red,pop rock,4,2.291505732743277,-0.5268260898255368,2.237983944379922
Tam Tam Go! - Belleza pasajera,pop rock,4,3.0050697296048026,-1.4456539495221106,0.26717949737553537
Tam Tam Go! - Better Ways,pop rock,4,2.9632776625492294,1.575007017931842,1.4154802599146163
Tam Tam Go! - En la tierra caliente,pop rock,0,3.029321665009602,-1.8738567631696303,0.9775978979691042
Tam Tam Go! - Hypnotise the Cat,pop rock,4,3.185395883654886,1.7900194388619421,2.146138843189152
Tammy Pescatelli - Playboy Foundation,comedy,1,6.5440563629618635,5.612241954697151,-1.2811789508931695
Tammy Wynette - I Stayed Long Enough,honky tonk,2,2.7425373152802117,-2.147622100062755,-2.1225254796526074
Tammy Wynette - It Is No Secret (What God Can Do),honky tonk,3,3.237449711725967,-0.39744340690623586,-1.8122104446466774
Tammy Wynette - Stand By Your Man,honky tonk,2,3.457992491980021,-2.0171386835281475,-1.9320463219162876
Tammy Wynette - Welcome to My World (Live),honky tonk,2,3.7818299896625756,-2.414657596051276,-1.9188287722582678
Tampa Red & Georgia Tom - No Matter How She Done It,east coast blues,2,5.233061490160749,-3.9496827934931704,-5.819405351764554
Tampa Red - Baby Please Don't,east coast blues,3,4.70232601385977,0.13016324156577183,-3.7546234706962522
Tampa Red - If I Had Known,east coast blues,2,4.133357501737097,-1.0992140942516584,-4.721060309671623
Tania Maria - Come With Me,latin jazz,4,2.7463635307916943,0.4572548370554229,2.08837108147445
Tania Maria - Sangria (Nomadbrothers Remix feat. Rio),latin jazz,4,2.3876060365329175,0.5722119087495582,2.933959590608864
Tania Maria - Vem Pr'a Roda,latin jazz,1,8.333397934029767,5.2860148447579185,0.013941179683870904
Tanto Metro & Devonte - Fat Tianne,dancehall,1,5.957417592736362,3.8627587343845478,3.9172821643782734
Tanto Metro & Devonte - Honey I Sugar Pie,dancehall,1,3.9024304041483786,2.911711943918629,2.8476575744226
Tanto Metro & Devonte - Know Your Friends (Album Version),dancehall,0,3.3130259156035082,-2.1305689660656055,1.6621488421923436
Tanto Metro & Devonte - Sometimes,dancehall,1,3.6009674663568183,3.064089097570022,0.6738114284657946
Tanto Metro & Devonte - The Story (get It On),dancehall,1,4.364476171768941,3.128349541029851,3.0019734621230922
Tantric - Coming Undone,post-grunge,4,2.783365888884166,0.4561224124953115,1.8940852936471988
Tantric - Walk Away,post-grunge,4,2.4024887077494226,-0.7339947438929315,3.1660093081303193
Tanya Chua - Piracy,mandarin pop,4,4.156702341916221,-1.384058582680391,3.360698294399673
Tanya Chua - Zuo Li Bu An,mandarin pop,4,4.124806674002886,-0.7925183593292293,0.002900699954133151
TARAS - I Will Love Again (JJ's Club Radio),trance,0,3.94216462250863,-1.887631000220338,3.3533897861255757
Tarheel Slim - Somebody Changed the Lock,electric blues,2,4.039019588017066,-2.6106105505638717,-6.070447837882493
Taste - On The Boards,blues-rock,3,4.552746449363796,1.3442480821172633,-1.3565969448512736
TAYA - Walk With You,los angeles,3,4.224398603976847,2.3274751332696844,-1.1365161289038868
Tayfun - Gözlerinde Hüzün,hard trance,2,5.365719010328289,-1.981110780578482,-6.319992389692987
Taylor Swift - Should've Said No,country,0,2.7989934661751876,-2.2219334653613743,3.20577257225473
Taylor Swift - The Way I Loved You (Taylor’s Version),country,4,3.5250544956525913,-1.1860164676532268,2.7873898730811493
"Tech N9ne - Soldiers at War Feat. Kon Juan, Big Scoob, Short Nutty, L.V.",gangster rap,1,4.20740083349106,6.5232253316888285,2.771666075539481
Tech N9ne - Spend the Night Featuring Rock Money and Paul Law,gangster rap,1,3.2742760678138616,4.0462664669502155,2.6143460045654354
Teddy Swims - Hammer to the Heart,post-grunge,4,2.1904627087866566,-0.7926735380968891,2.08109170039473
Teena Marie - Help Youngblood Get to the Freaky Party,disco,4,2.4630131067146745,0.5675455265568401,3.244112648348797
Teena Marie - How Can You Resist It (Album Version),disco,3,3.5317575924972386,0.947096014054313,0.014278948742490328
Teena Marie - Light,disco,1,6.374230698019406,4.738973673742999,-2.773596055522252
Teena Marie - Playboy,disco,4,2.7383037676528437,0.07418111538076812,2.0539595104082227
Teenage Fanclub - I Don't Know,power pop,0,3.4673979020417387,-5.188733126460789,2.1483488639639994
Teenage Fanclub - The Sun Shines from You,power pop,0,3.3197767777359637,-2.0580157664104526,1.3091737540571622
Teenage Fanclub - The World'll Be OK,power pop,3,3.838040634197545,0.006345681001147712,-0.20395934738559607
Teijo Joutsela - Kesäilta Saimaalla,humppa,2,3.8607907142154185,-2.288369166692267,-3.4820124257068468
Tel Basta - I'm Poured Out Like Water,world beat,0,3.7740985650372467,-5.710972864577844,0.37726937514573994
Telecast - Covered (The Beauty Of Simplicity Album Version),modern rock,4,4.543531099759415,0.16402489039970433,-0.3515072598435748
Telecast - Remember (The Beauty Of Simplicity Album Version),modern rock,0,3.1504137510219814,-2.1311318993283153,1.2710125167487265
Tell It Like It Is - Someday You Will,country,4,3.6435711226967022,-1.2121587004096288,-0.10404580523324414
Temple Of The Dog - Hunger Strike (25th Anniversary Mix),grunge,4,5.131934103299776,-0.40322376048796194,-0.21334172914568159
Tems - Get it Right (feat. Asake),hardcore punk,4,3.631479048326365,2.019535428801178,1.1313964410141373
Ten Madison - Cup Horn (Original Mix),downtempo,1,7.633852241944072,7.920677930706734,0.5715715176423438
Ten Madison - Elementro (Original Mix),downtempo,3,3.9592324379521195,2.134635292684171,-1.929202486621388
Ten Madison - Leaving Melbourne (Original Mix),downtempo,1,4.309296942126808,5.107295339263008,-1.9764600201881277
"Ten Years After - 50,000 Miles Beneath My Brain (Live)",blues-rock,2,4.563469174835401,-2.0129850591509504,-4.06588713974688
Ten Years After - Victim Of Circumstance (Live),blues-rock,0,2.744073211396464,-3.244148447716173,1.2655585386188564
Terminal 11 feat. b.b0Nd - In Place Of Love [edit],breakcore,4,3.3434790714253437,-0.6718731216554581,2.9973433742182745
Terror Fabulous - Position,dancehall,1,3.6539983977182864,5.5087019643355335,2.235039151165903
