msd_track_id,msd_artist,msd_title,deezer_artist,deezer_title,filename,genre,key,mode,loudness,tempo,key_confidence,mode_confidence,has_audio
TRBEBWN128F933D21F,Back Door Slam,It'll All Come Around (Album Version),,,,"blues-rock, western swing, southern rock, blues, country",1,1,-5.564,123.382,0.629,0.597,False
TRBECAL128F4270F27,Saigon Kick,The Way,Saigon Kick,The Way (2006 Remaster),Saigon Kick - The Way (2006 Remaster).mp3,"hard rock, soft rock, heavy metal, funk rock, pop rap",9,1,-12.157,58.387,0.85,0.562,True
TRBECKU128F428B08A,Erick Sermon,I'm Hot,Erick Sermon,I'm Hot (Radio Edit),Erick Sermon - I'm Hot (Radio Edit).mp3,"hip hop, pop rap, east coast hip hop, italian disco, hard house",1,1,-6.923,95.932,0.118,0.295,True
TRBECDN128F4225717,Dann Huff,Exception To The Rule,Dann Huff,Exception To The Rule,Dann Huff - Exception To The Rule.mp3,"glam metal, hard rock, rock, guitar virtuoso, guitar",1,0,-13.842,155.815,0.959,0.793,True
TRBECBY128F148B6F3,John Sebastian,You're A Big Boy Now (Album Version),,,,"folk rock, soft rock, singer-songwriter, pop rock, bluegrass",10,1,-23.086,112.4,0.213,0.331,False
TRBECBM128F426AA34,Ricky Martin,She's All I Ever Had,Ricky Martin,She's All I Ever Had,Ricky Martin - She's All I Ever Had.mp3,"latin, latin pop, ballad, boy band, opera",11,1,-5.676,161.868,0.649,0.739,True
TRBEBYV128F14A0B65,ATB,Marrakech,ATB,Marrakech,ATB - Marrakech.mp3,"progressive house, progressive trance, club, electronica, downtempo",6,1,-6.4,132.998,0.56,0.465,True
TRBECGH12903CC2304,Markscheider Kunst,Dj,Markscheider Kunst,DJ,Markscheider Kunst - DJ.mp3,"ska punk, ska, salsa, rumba, cumbia",7,1,-7.427,152.887,0.113,0.339,True
TRBECIP128F42515B1,Mighty Diamonds,Sensemilla,Mighty Diamonds,Sensemilla,Mighty Diamonds - Sensemilla.mp3,"roots reggae, rock steady, ska, reggae, dub",4,0,-7.268,155.827,0.851,0.489,True
TRBECUJ128F14B0BA7,Eden's Bridge,Just As I Am (Arr.)  (Different From Track One),,,,"celtic, religious music, christian rock, folk rock, progressive rock",11,0,-20.32,120.039,0.733,0.757,False
TRBECRX128F423B50B,Yölintu,Täysikasvuinen mies,Yölintu,Täysikasvuinen mies,Yölintu - Täysikasvuinen mies.mp3,"german pop, rock, pop, finish, scandinavia",2,1,-5.766,110.156,0.28,0.511,True
TRBECMV128F427614B,Jerry Butler,The Way You Do The Things You Do,Jerry Butler & Betty Everett,The Way You Do The Things You Do - Original,Jerry Butler & Betty Everett - The Way You Do The Things You Do - Original.mp3,"chicago soul, northern soul, doo-wop, disco, ballad",7,1,-9.979,124.253,0.447,0.38,True
TRBECST12903CDC40B,Tito Rodriguez,Me Lo Dijo Adela,Tito Rodríguez,Me Lo Dijo Adela,Tito Rodríguez - Me Lo Dijo Adela.mp3,"mambo, bolero, charanga, salsa, world fusion",2,0,-9.315,110.065,0.037,0.468,True
TRBEDBC128F145B134,Alias,What To Do,Alias,What To Do,Alias - What To Do.mp3,"bass music, pop rap, hip hop, jungle music, trip hop",2,1,-10.983,103.77,0.1,0.508,True
TRBECVD128F92F9E21,Percy Faith & Felicia Sanders,The Song from Moulin Rogue Where Is Your Heart,,,,"instrumental pop, easy listening, ballad, disco, pop rock",7,1,-16.686,83.461,0.545,0.627,False
TRBECNX128F92FA80F,R. Carlos Nakai,God Rest Ye Merry Gentlemen (World),,,,"chamber jazz, meditation, chill-out, jazz, smooth jazz",9,0,-22.404,136.778,0.612,0.68,False
TRBECNW128F426BE82,Mariah Carey,Touch My Body,Mariah Carey,Touch My Body,Mariah Carey - Touch My Body.mp3,"dance pop, hip hop, urban, pop, adult contemporary",11,0,-5.558,129.991,0.226,0.354,True
TRBEDRW128F425F424,Savoy Brown,All Burned Out,Savoy Brown,All Burned Out,Savoy Brown - All Burned Out.mp3,"blues-rock, british blues, electric blues, country rock, hard rock",7,1,-11.212,150.95,0.101,0.439,True
TRBEDZL128F425A2E7,White Heart,Change The Way (Highlands Album Version),,,,"ccm, christian rock, contemporary christian, pop rock, hard rock",9,0,-8.212,132.106,0.207,0.371,False
TRBEDVH128F14599C7,Shaggy / Brian & Tony Gold,Hey Sexy Lady,Shaggy,Hey Sexy Lady,Shaggy - Hey Sexy Lady.mp3,"reggae, dancehall, jamaica, kingston, pop",11,1,-6.469,101.786,0.698,0.703,True
TRBEDIR128F4250FBD,Frank Vignola,But Not For Me,Frank Vignola,But Not For Me,Frank Vignola - But Not For Me.mp3,"manouche, gypsy jazz, jazz, swing, blues",5,0,-9.878,149.689,0.301,0.412,True
TRBEDLE128F933039C,The Cat's Miaow,You Know It's True,The Cat's Miaow,You Know It's True,The Cat's Miaow - You Know It's True.mp3,"shoegaze, indie rock, twee pop, rock, cuddlecore",9,0,-12.645,116.257,0.41,0.564,True
TRBEDHB12903CDB820,D.A.D.,Girl Nation [Live],D-A-D,Girl Nation (2009 - Remaster),D-A-D - Girl Nation (2009 - Remaster).mp3,"rock 'n roll, blues-rock, cowpunk, southern rock, psychobilly",4,1,-9.12,152.462,0.822,0.645,True
TRBEDTM128F4255119,Angela Dimitriou,Edo Pou Ta Leme,Angela Dimitriou,Edo Pou Ta Leme,Angela Dimitriou - Edo Pou Ta Leme.mp3,"pop folk, modern laika, greek",0,0,-8.189,90.063,0.001,0.154,True
TRBEDXK128F14A7EC0,Tri Atma,RAMUKA,Tri Atma,Ramu Ka (Folksong),Tri Atma - Ramu Ka (Folksong).mp3,"kraut rock, folk rock, italian disco, jazz, electronic",9,0,-12.269,110.651,0.549,0.402,True
TRBEEDK128F424D995,Fall Out Boy,Thriller,Fall Out Boy,Thriller,Fall Out Boy - Thriller.mp3,"pop punk, emo, alternative rock, punk, alternative",9,1,-1.217,178.518,0.299,0.693,True
TRBEEMB128F9320082,Jesse Malin,Wendy,Jesse Malin,Wendy,Jesse Malin - Wendy.mp3,"urban folk, new weird america, chill-out, country rock, singer-songwriter",3,1,-6.281,178.531,0.087,0.272,True
TRBEELS128F42B63A8,Arc Angels,Sent By Angels,Arc Angels,Sent by Angels,Arc Angels - Sent by Angels.mp3,"blues-rock, southern rock, hard rock, slide, blues",7,1,-10.634,167.753,0.745,0.713,True
TRBEEEP128F426C17D,A Day To Remember,The Plot To Bomb The Panhandle (Album Version),,,,"heavy metal, screamo, emo, pop punk, hardcore punk",3,1,-4.301,100.013,0.53,0.578,False
TRBEEJH128F92FAC0D,Namatjira,1000 Of Years Ago,Namatjira,1000 Of Years Ago (Edit),Namatjira - 1000 Of Years Ago (Edit).mp3,"progressive house, screamo, nu metal, post-hardcore, trance",10,0,-8.933,128.991,0.048,0.335,True
TRBEEQF128F4283395,Santana,Fried Neck Bones And Some Home Fries,Santana,Fried Neck Bones and Some Home Fries (Album Version),Santana - Fried Neck Bones and Some Home Fries (Album Version).mp3,"blues-rock, hip hop, rap, rock, san francisco",1,1,-14.057,84.87,0.202,0.498,True
TRBEEAF128F92E6382,Alfredo Gutiérrez,El troyano,Alfredo Gutierrez,El Troyano,Alfredo Gutierrez - El Troyano.mp3,"louisiana blues, merengue, jump blues, east coast blues, salsa",11,1,-5.394,187.874,0.504,0.647,True
TRBEEJS128F9340A8B,Handsome Boy Modeling School,Megaton B-Boy 2000 (LP Version),,,,"alternative dance, hip hop, rap, electronica, underground rap",7,1,-6.454,215.349,0.339,0.413,False
TRBEFDI12903CCF154,Gisele MacKenzie,Le Fiacre,Gisele MacKenzie,Le Fiacre,Gisele MacKenzie - Le Fiacre.mp3,"easy listening, chanson, doo-wop, jazz, pop",7,1,-13.427,91.517,0.901,0.608,True
TRBEEWS12903CD0B60,Jack Orsen feat. Fumanschu_ Justus,Getto Boys,"Jack Orsen feat. Fumanschu, Justus",Getto Boys,"Jack Orsen feat. Fumanschu, Justus - Getto Boys.mp3","hip hop, reggae, rap, intelligent dance music, german rap",11,0,-3.275,100.078,0.124,0.5,True
TRBEEQG128F42732AB,Henri Pousseur,Crosses of crossed colors 3,Henri Pousseur,Crosses of Crossed Colors: Pt. 3,Henri Pousseur - Crosses of Crossed Colors_ Pt. 3.mp3,"serialism, illbient, electronic, experimental, classical",10,1,-20.226,92.341,0.0,0.185,True
TRBEERY128F4231A2E,P.O.D.,Eyes Of A Stranger (Album Version),,,,"alternative metal, rap metal, hard rock, reggae, heavy metal",5,0,-6.137,143.881,0.672,0.621,False
TRBEEWC128F9344A22,Leon Lai,Qing Yi Shi,黎明,情已逝,黎明 - 情已逝.mp3,"chinese music, ballad, trance, dance, male vocalist",0,0,-7.762,103.995,0.374,0.481,True
TRBEFAS128F4262569,Sensations,Superscout,Sensations,Superscout,Sensations - Superscout.mp3,"rock steady, reggae, doo-wop, lovers rock, roots reggae",2,1,-8.645,183.513,0.088,0.245,True
TRBEFFG128E0793C24,Monster Magnet,Black Celebration,Monster Magnet,Black Celebration,Monster Magnet - Black Celebration.mp3,"stoner metal, alternative metal, heavy metal, soundtrack, hard rock",0,1,-6.076,61.593,0.532,0.515,True
TRBEFFA128F930F017,KALIMBA,No Volveras A Mi,Kalimba,No Volveras A Mi,Kalimba - No Volveras A Mi.mp3,"death core, hardstyle, brutal death metal, grindcore, funk",7,1,-5.637,133.994,0.884,0.766,True
TRBEGHL128F92F76E8,Alice In Chains,Would?,Alice In Chains,Would? (2022 Remaster),Alice In Chains - Would_ (2022 Remaster).mp3,"grunge, alternative metal, heavy metal, hard rock, alternative rock",10,0,-7.532,100.404,0.395,0.461,True
TRBEGAV12903D16172,The Charms,Mr. Goose,The Charms,Mr. Goose,The Charms - Mr. Goose.mp3,"bubblegum pop, rock steady, ska, alternative hip hop, pop rap",7,1,-5.601,136.191,0.154,0.5,True
TRBEFKV128F930114A,Davol,Another Land (World),,,,"new age, electronic, ambient, progressive trance, dance",10,0,-17.793,151.997,0.546,0.588,False
TRBEFUY12903C98485,Dame Edna Everage with Carl Davis conducting the London Symphony Orchestra and The New Antipodean Singers,Song Of Australia - Canto 6 (2009 Digital Remaster),,,,"parody, ballad, digital hardcore, breakcore, brutal death metal",8,1,-16.708,134.828,0.535,0.659,False
TRBEFQB128F932138A,Eleanor McEvoy,Please Heart_ You're Killing Me,Eleanor McEvoy,"Please Heart, You're Killing Me (Album Version)","Eleanor McEvoy - Please Heart, You're Killing Me (Album Version).mp3","irish folk, celtic, singer-songwriter, ballad, folk rock",2,1,-7.625,150.061,0.744,0.808,True
TRBEFWM128F428EFA8,Despina Vandi,Ke T' Oniro Egine Efialtis,Despina Vandi,Ke T' Oniro Egine Efialtis,Despina Vandi - Ke T' Oniro Egine Efialtis.mp3,"dance pop, british pop, modern laika, eurodance, club",2,0,-5.539,120.212,0.323,0.47,True
TRBEFJE128F932139E,Eleanor McEvoy,Sophie,Eleanor McEvoy,Sophie (Album Version),Eleanor McEvoy - Sophie (Album Version).mp3,"irish folk, celtic, singer-songwriter, ballad, folk rock",10,1,-13.63,100.02,0.73,0.787,True
TRBEFQY128F932EE3F,Alexandre Desplat,Meeting Daisy,Alexandre Desplat,Meeting Daisy (Album Version),Alexandre Desplat - Meeting Daisy (Album Version).mp3,"soundtrack, ballad, film score, chill-out, easy listening",2,1,-23.465,244.268,0.474,0.589,True
TRBEGMU128F9325473,Chase & Status,Trapdoor,Casey Lee Williams,Trapdoor,Casey Lee Williams - Trapdoor.mp3,"breakbeat, hip hop, jungle music, club, dance",4,0,-6.492,87.527,0.195,0.226,True
TRBEGWL128F423F4F1,Superchumbo,Revolution,Superchumbo,Revolution (Crusy Remix),Superchumbo - Revolution (Crusy Remix).mp3,"progressive house, tribal house, tech house, hard house, deep house",9,0,-4.28,85.321,0.0,0.0,True
TRBEHBS128F4233471,Tranzas,Mientras me quieras,Tranzas,Mientras me quieras,Tranzas - Mientras me quieras.mp3,"salsa, latin pop, spanish, latin, pop",8,1,-7.754,112.051,0.191,0.348,True
TRBEGMG128F92FD7C4,The Small Knives,The Line,,,,"melbourne, acoustic",7,1,-5.896,167.935,0.628,0.687,False
TRBEHAS128F933A549,Leroy Hutson,So Nice - Original,,,,"jazz funk, chicago soul, disco, funk, soul jazz",11,1,-15.969,89.88,0.359,0.289,False
TRBEGKI12903CBD34C,Roy Rogers,The Yellow Rose Of Texas,Roy Rogers,Yellow Rose Of Texas,Roy Rogers - Yellow Rose Of Texas.mp3,"western swing, country gospel, blues-rock, disco, classic country",2,1,-11.947,94.513,0.508,0.443,True
TRBEGJR128F4275E2E,The Plasmatics,The White's Bedroom - Fire Escape,The Plasmatics,The White's Bedroom / Fire Escape,The Plasmatics - The White's Bedroom _ Fire Escape.mp3,"trip hop, hard rock, hard trance, hard house, gabba",2,1,-13.399,121.47,0.094,0.091,True
TRBEGQC12903CAB228,Four Tet,Plastic People,Four Tet,Plastic People,Four Tet - Plastic People.mp3,"electronic, pop, electronica, hip hop, intelligent dance music",10,1,-9.857,124.043,0.062,0.278,True
TRBEHGH128E078DEDE,The Roots,Act Won (Things Fall Apart),The Roots,Act Won (Things Fall Apart),The Roots - Act Won (Things Fall Apart).mp3,"funk, hip hop, soul, hardcore rap, alternative rap",2,1,-16.453,85.875,0.517,0.501,True
TRBEHFA128F145B3DA,Be Bop Deluxe,Sister Seagull (Live),Be Bop Deluxe,Sister Seagull (2021 Remaster),Be Bop Deluxe - Sister Seagull (2021 Remaster).mp3,"art rock, pop rock, rock, classic rock, glam rock",4,0,-13.035,121.615,0.529,0.575,True
TRBEHHY12903CF3AE8,Billy Murray,Goodbye Broadway_ Hello France,,,,"ragtime, vaudeville, bel canto, country blues, gypsy jazz",7,1,-17.59,115.771,0.083,0.293,False
TRBEHKV128F92F93DF,Fergie,Exit People,Fergie,Exit People,Fergie - Exit People.mp3,"pop rap, california, funk, hip hop, pop",11,0,-10.441,126.966,0.538,0.526,True
TRBEHHL128F92E90F5,Geier Sturzflug,Wie ein Eisbär sein,Geier Sturzflug,Wie Ein Eisbär Sein,Geier Sturzflug - Wie Ein Eisbär Sein.mp3,"pop rock, german pop, europop, parody, new wave",9,1,-6.574,120.985,0.269,0.361,True
TRBEHNT128E0792546,Monster Magnet,Down In The Jungle,Monster Magnet,Down In The Jungle,Monster Magnet - Down In The Jungle.mp3,"stoner metal, alternative metal, heavy metal, soundtrack, hard rock",0,1,-6.724,89.296,0.819,0.556,True
TRBEHEY128F92C2852,Steve Vai,Salamanders In The Sun,Steve Vai,Salamanders in the Sun (Remastered),Steve Vai - Salamanders in the Sun (Remastered).mp3,"instrumental rock, heavy metal, hard rock, fusion, rock",9,1,-7.34,157.996,0.262,0.43,True
TRBEHDI128F930D7C2,Eclier,Alpha River,Eclier,Alpha River,Eclier - Alpha River.mp3,"electropop, new rave, dance-punk, electroclash, electronica",3,0,-5.815,84.639,0.56,0.428,True
TRBEIAM12903CF4476,Randy Travis,Don't Take Your Love Away From Me (Album Version),,,,"country gospel, classic country, honky tonk, religious music, christian music",10,0,-8.504,112.613,0.185,0.326,False
TRBEIKK128F14628D6,Lighthouse Family,Run,Lighthouse Family,Run (Album Version),Lighthouse Family - Run (Album Version).mp3,"blue-eyed soul, british pop, chill-out, r&b, soul",3,0,-8.077,153.474,0.0,0.306,True
TRBEIRT128F42A6680,Aiden,Teenage Queen (Album Version),,,,"post-hardcore, emo, rock, punk, gothic",2,0,-5.653,163.604,0.292,0.458,False
TRBEIKX12903CCAAE5,Clockwise,the tales of King Solitude 1:3,Clockwise,The Tales of King Solitude 1: 3,Clockwise - The Tales of King Solitude 1_ 3.mp3,"power pop, modern rock, hard rock, grunge, rock 'n roll",6,0,-8.45,88.132,0.651,0.689,True
TRBEHVM128F93506BD,Groupa Med Lena Willemark,Skymning,Groupa Med Lena Willemark,Skymning,Groupa Med Lena Willemark - Skymning.mp3,"neofolk, folk rock, world music, folk, swedish",4,0,-12.147,168.989,0.746,0.776,True
TRBEHTC128F42150EB,Sergio Dalma,Te Quiero Mamma,Sergio Dalma,Te Quiero Mammá,Sergio Dalma - Te Quiero Mammá.mp3,"ballad, soft rock, pop rock, rock, pop",7,1,-11.102,80.039,0.786,0.741,True
TRBEIBI12903CC4C7B,The Roches,Losing True (Album Version),,,,"singer-songwriter, folk-pop, close harmony, folk rock, contemporary folk",9,1,-12.512,147.087,0.924,0.755,False
TRBEIBI12903CBD2B6,Bryan White,Love Happens Just Like That (LP Version),,,,"country, contemporary country, male vocalist, christmas music, country pop",1,1,-5.797,107.669,0.828,0.608,False
TRBEIYU128F92E88A9,Johnny Horton,The Golden Rocket,Johnny Horton,The Golden Rocket (Album Version),Johnny Horton - The Golden Rocket (Album Version).mp3,"country rock, honky tonk, classic country, blues-rock, ballad",11,1,-15.419,226.146,0.886,0.688,True
TRBEJCS128F4249EA2,Barbarito Diez,La Sitiera,Barbarito Diez,La Sitiera,Barbarito Diez - La Sitiera.mp3,"charanga, latin, latino, tropical, cuban",2,0,-8.714,119.693,0.618,0.69,True
TRBEJHM12903CBE801,Blingtones,Gross Throw-up Burp (Sonnerie_ Ringtone),Blingtones,"Gross Throw-up Burp (Sonnerie, Ringtone)","Blingtones - Gross Throw-up Burp (Sonnerie, Ringtone).mp3","turnablism, hip hop",0,1,-6.53,73.531,0.0,0.0,True
TRBEJFD128F93222D8,Orthrelm,Scelxenak,Orthrelm,Scelxenak,Orthrelm - Scelxenak.mp3,"experimental rock, math rock, progressive metal, noise rock, tech metal",9,1,-4.665,164.216,0.155,0.345,True
TRBEIVC128F9320E95,Snow Patrol,It Doesn't Matter Where_ Just Drive,Snow Patrol,"It Doesn't Matter Where, Just Drive","Snow Patrol - It Doesn't Matter Where, Just Drive.mp3","indie rock, rock, pop, alternative, alternative rock",0,1,-10.786,186.44,0.866,0.769,True
TRBEISX128F9322F51,An Cafe,S*B*Y,An Cafe,S B Y,An Cafe - S B Y.mp3,dance rock,5,1,-4.329,131.059,0.276,0.318,True
TRBEISL128F931B107,Architecture In Helsinki,The Same Old Innocence,,,,"twee pop, indie pop, indie, pop, electronic",11,1,-5.508,126.294,0.901,0.636,False
TRBEJDZ128F92D02F8,Charlie Byrd,Speak Low,Charlie Byrd,Speak Low (Album Version),Charlie Byrd - Speak Low (Album Version).mp3,"bossa nova, brazilian jazz, latin jazz, smooth jazz, easy listening",2,1,-17.722,94.223,0.611,0.758,True
TRBEJKS128F426D823,The Chieftains,When A Man's In Love,The Chieftains,When A Man's In Love,The Chieftains - When A Man's In Love.mp3,"irish folk, celtic, celtic fusion, folk rock, bluegrass",8,1,-19.769,116.044,0.535,0.484,True
TRBEJKW128F92FCEED,Len Barry,Dirty Old Man,Len Barry,Dirty Old Man,Len Barry - Dirty Old Man.mp3,"pop rock, doo-wop, northern soul, blue-eyed soul, ballad",1,1,-11.708,112.281,0.646,0.497,True
TRBEKDE128F92E7486,Nightfall,Master_ Faster_ Sweet Desaster,Nightfall,"Master, Faster, Sweet Desaster","Nightfall - Master, Faster, Sweet Desaster.mp3","doom metal, death metal, heavy metal, sympho black metal, black metal",7,1,-5.922,101.994,0.047,0.069,True
TRBEKGR128F425DA44,Jane's Addiction,Price I Pay,Jane's Addiction,Price I Pay,Jane's Addiction - Price I Pay.mp3,"alternative metal, heavy metal, rock, los angeles, college rock",1,1,-5.234,138.657,0.599,0.532,True
TRBEKGF12903CBE1C6,Rhian Lois,My Man's Gone Now,,,,"opera, requiem, symphony, male, singer",9,0,-17.493,88.04,0.471,0.4,False
TRBEJVP128F429D21B,Steel Rain,Sanity Fades,,,,"country rock, patriotic, country, pop",3,0,-8.045,138.311,0.413,0.414,False
TRBEJHQ128F421EFD2,Lonnie Johnson,You Don't See Into The Blues Like Me,Lonnie Johnson,You Don't See Into The Blues Like Me,Lonnie Johnson - You Don't See Into The Blues Like Me.mp3,"jazz blues, country blues, piedmont blues, blues, blues-rock",0,1,-17.876,96.859,0.678,0.496,True
TRBEJYW128F93018AF,Orquesta Romantica de La Habana,Serenata,Orquesta Romantica de la Habana,Serenata,Orquesta Romantica de la Habana - Serenata.mp3,"hip hop, rap, alternative rap, new york, golden age",10,1,-15.137,137.835,0.454,0.456,True
TRBELDP128F427EDD0,Mr. Blue,Thanks God I'm A Country Boy,Mr. Blue,Thanks God I'm a Country Boy,Mr. Blue - Thanks God I'm a Country Boy.mp3,"east coast blues, blues-rock, blues, hip hop, country",7,1,-4.123,133.898,0.59,0.5,True
TRBELIO128F428F322,Bob Wills,Playboy Theme,Bob Wills & His Texas Playboys,Playboy Theme,Bob Wills & His Texas Playboys - Playboy Theme.mp3,"western swing, classic country, honky tonk, rockabilly, country",7,1,-9.282,130.752,0.77,0.685,True
TRBEKJN128F42891EE,Sounds Of Blackness,"Silent Night (Featuring Geoffrey Jones_ Terrence ""T-Bone"" Frierson_ Billy Steele)",,,,"ccm, new jack swing, urban, gospel, club",1,0,-6.171,152.017,0.486,0.353,False
TRBEKNV128F9326A8A,Killswitch Engage,Never Again (Album Version),,,,"alternative metal, grindcore, power metal, progressive metal, heavy metal",5,1,-3.11,149.998,0.024,0.449,False
TRBEKLP128F92FB2BD,Sharon Burch,Earth Child (World),,,,"folk rock, world music, singer-songwriter, female vocalist, world",2,1,-12.62,128.578,0.359,0.36,False
TRBELAZ128F422B87F,Ayo,Girls,Ayo,Girls (Live At L'Olympia),Ayo - Girls (Live At L'Olympia).mp3,"neo soul, r&b, smooth jazz, reggae, blues",8,1,-9.932,208.832,0.524,0.431,True
TRBEKMX128F92D7B75,Guns N' Roses,Sweet Child O' Mine,Guns N' Roses,Sweet Child O' Mine,Guns N' Roses - Sweet Child O' Mine.mp3,"heavy metal, hard rock, rock, metal, industrial metal",6,1,-3.891,134.188,0.389,0.549,True
TRBELUA12903CB0371,Mark Lowry,Fritzy & Helen Hanft (Album),Mark Lowry,Fritzy & Helen Hanft,Mark Lowry - Fritzy & Helen Hanft.mp3,"ccm, southern gospel, singer-songwriter, christian, male vocalist",11,1,-16.174,138.489,0.564,0.487,True
TRBEMBM128F9324F2B,Karen Peck And New River,Four Days Late (Studio Track w/o Background Vocals),,,,"country gospel, southern gospel, spiritual, christian, gospel",7,1,-12.266,153.909,0.664,0.762,False
TRBELXO128F427CAFA,Jean Segurel,La Saint-Jean d'été,Jean Ségurel,La Saint-Jean d'été (Album Version),Jean Ségurel - La Saint-Jean d'été (Album Version).mp3,"chanson, musette, easy listening, jazz, pop",7,1,-9.815,105.395,0.693,0.699,True
TRBELVP128F93263B8,Parallel Sound,Around The World,Parallel Sound,Around the World,Parallel Sound - Around the World.mp3,"progressive house, progressive trance, electronic, electro, house",10,1,-10.252,130.011,0.044,0.172,True
TRBEMMZ128F145C514,Bobby Broom,MONDAY_ MONDAY,Bobby Broom,"Monday, Monday","Bobby Broom - Monday, Monday.mp3","soul jazz, jazz funk, hard bop, disco, electro",0,1,-15.466,137.51,0.624,0.499,True
TRBEMJC128F14A6E0D,SNAP!,The World In My Hands (We Are One),SNAP!,The World in My Hands (We Are One),SNAP! - The World in My Hands (We Are One).mp3,"pop rap, hip house, europop, trance, hip hop",9,1,-10.1,118.175,0.568,0.397,True
TRBELYI128F147E20B,Terry Callier,Java Sparrow,Terry Callier,Java Sparrow,Terry Callier - Java Sparrow.mp3,"soul jazz, future jazz, smooth jazz, acid jazz, jazz funk",7,1,-12.93,118.606,0.667,0.988,True
TRBEMAH128F424215B,Leroy Huston,Love Oh Love (Live in Chicago),Leroy Hutson,Love Oh Love (Live in Chicago 9/25/1973),Leroy Hutson - Love Oh Love (Live in Chicago 9_25_1973).mp3,"chicago soul, northern soul, funk, rock, soul",0,1,-10.073,113.837,0.428,0.373,True
TRBEMDL128F424ABD6,Joy Kitikonti,Pleasure Zone Mix,Joy Kitikonti,A century of beatz (Pleasure Zone Mix),Joy Kitikonti - A century of beatz (Pleasure Zone Mix).mp3,"hard trance, tech house, hard house, progressive trance, hardstyle",7,1,-7.55,130.103,0.163,0.411,True
TRBEMRD128F426DEC7,Jake Hess,I Just Love Old People (Rocky Mountain Homecoming Version),,,,"southern gospel, country gospel, spiritual, american, 60s",0,1,-24.385,138.257,0.267,0.401,False
TRBENDH128F1467D62,Devo,Be Stiff (Live),Devo,Be Stiff (Live 1980 FM Broadcast),Devo - Be Stiff (Live 1980 FM Broadcast).mp3,"rock, new wave, dance rock, soundtrack, alternative rock",4,1,-11.951,152.942,0.582,0.345,True
TRBEMTF128F42660CA,For Squirrels,Superstar,For Squirrels,Superstar (Album Version),For Squirrels - Superstar (Album Version).mp3,"post-grunge, grunge, jam band, alternative rock, ballad",9,1,-4.737,162.909,0.67,0.626,True
TRBEMTB128F14ACBDF,Alan Silvestri,We're Out Of Gas,Alan Silvestri,We're Out Of Gas,Alan Silvestri - We're Out Of Gas.mp3,"country rock, soundtrack, pop rock, ballad, disco",5,0,-17.944,82.556,0.267,0.621,True
TRBENCK128F4232BB2,Taboo,Gyere velem,Taboo,Gyere velem…,Taboo - Gyere velem….mp3,"new beat, eurodance, jam band, europop, electroclash",2,0,-6.669,140.001,0.208,0.214,True
TRBENHU12903CB6830,Frl.Menke,Komm Computer,Frl. Menke,Komm Computer,Frl. Menke - Komm Computer.mp3,"german pop, new wave, pop rock, neue deutsche welle, europop",0,1,-10.685,156.414,0.757,0.703,True
TRBENIG128F92F281E,The Hollywood Brats,Empty Bottles,The Hollywood Brats,Empty Bottles,The Hollywood Brats - Empty Bottles.mp3,"glam rock, oi, hard rock, garage rock, psychedelic rock",4,1,-20.678,89.483,0.956,0.655,True
TRBENBG12903CF94B4,Chris Farlowe,Blues As Blues Can Get,Chris Farlowe,"Blues as Blues Can Get (Live, Crossroads Festival, 2006 Bonn)","Chris Farlowe - Blues as Blues Can Get (Live, Crossroads Festival, 2006 Bonn).mp3","blue-eyed soul, pop rock, british invasion, blues-rock, soft rock",4,0,-13.585,106.328,0.39,0.498,True
TRBENZL128F1455ECA,Roger Miller,Husbands And Wives,Roger Miller,Husbands And Wives (Single Version),Roger Miller - Husbands And Wives (Single Version).mp3,"honky tonk, folk-pop, country rock, classic country, blues-rock",0,1,-13.261,112.884,0.28,0.441,True
TRBENTT128E0781C26,Pink Floyd,The Gold It's In The ... (1996 Digital Remaster),,,,"art rock, classic rock, hard rock, rock, pop",9,1,-9.992,117.634,0.378,0.262,False
TRBENZA12903CBF40F,El Tiempo,Tu Ex Amor,El Tiempo,Tu Ex Amor,El Tiempo - Tu Ex Amor.mp3,"los angeles, banda, spanish, disco, bolero",4,1,-7.413,97.08,0.095,0.467,True
TRBENOX128F4243501,The Nelons,God Keeps A Candle,,,,"ccm, southern gospel, country gospel, spiritual, gospel",3,1,-6.564,141.982,0.656,0.612,False
TRBEOCF128F426BFDC,Al Di Meola,Splendido Sundance,Al Di Meola,Splendido Sundance,Al Di Meola - Splendido Sundance.mp3,"latin jazz, tango, jazz, jazz funk, jazz fusion",0,1,-13.739,209.581,0.464,0.451,True
TRBENWE128F424AE09,Blind Blake,Bootleg Rum Dum Blues,Blind Blake,Bootleg Rum Dum Blues,Blind Blake - Bootleg Rum Dum Blues.mp3,"country blues, piedmont blues, delta blues, ragtime, chicago blues",0,1,-19.819,88.874,0.117,0.262,True
TRBENNA12903D0411A,Carl Smith,I Wonder Where You Are Tonight,Carl Smith,I Wonder Where You Are Tonight,Carl Smith - I Wonder Where You Are Tonight.mp3,"honky tonk, classic country, rockabilly, country music, country",4,0,-13.425,181.018,0.06,0.412,True
TRBENZB128F429C5FD,Prince,She Spoke 2 Me ( Extended Remix LP Version),,,,"dance rock, pop rock, funk, urban, soul",0,1,-5.021,120.284,0.185,0.489,False
TRBEOMZ12903CBCD33,Kieran,You Saved My Life,Kieran,You Saved My Life,Kieran - You Saved My Life.mp3,"r&b, hip hop, new age, east coast, instrumental",5,0,-6.585,155.757,0.566,0.639,True
