track_id,artist,title,key,mode,loudness,tempo,key_confidence,mode_confidence,h5_path
TRBCSMO128F9342B20,The Jets,Steppin' Out Tonight,11,1,-14.022,97.243,0.172,0.289,data/millionsongsubset_extracted/MillionSongSubset\B\C\S\TRBCSMO128F9342B20.h5
TRBCSTN12903D13548,Billie Jo Spears,'57 Chevrolet,2,1,-12.957,185.583,0.407,0.571,data/millionsongsubset_extracted/MillionSongSubset\B\C\S\TRBCSTN12903D13548.h5
TRBCSMH128F146A146,Bryan Ferry,2HB (1999 Digital Remaster),1,1,-8.903,149.435,1.0,0.94,data/millionsongsubset_extracted/MillionSongSubset\B\C\S\TRBCSMH128F146A146.h5
TRBCTBL128F931FF29,Shamen,Transamazonia (Deep Dish No Doze Mix),4,0,-7.512,83.497,0.287,0.305,data/millionsongsubset_extracted/MillionSongSubset\B\C\T\TRBCTBL128F931FF29.h5
TRBCTEE128F42438DC,Alexander O'Neal,Unbreak My Heart,9,0,-7.367,109.991,0.492,0.494,data/millionsongsubset_extracted/MillionSongSubset\B\C\T\TRBCTEE128F42438DC.h5
TRBCTCQ128F427DE9A,Camerata Brasil,Italian Concerto in F_ BWV 971 - Allegro,5,1,-15.189,179.803,0.247,0.315,data/millionsongsubset_extracted/MillionSongSubset\B\C\T\TRBCTCQ128F427DE9A.h5
TRBCTFW128F931FBE9,Jimmy Page,Wailing Sounds,2,0,-4.813,184.456,0.471,0.412,data/millionsongsubset_extracted/MillionSongSubset\B\C\T\TRBCTFW128F931FBE9.h5
TRBCTKV128F42222BD,Soul Ballet,Tuscan Chica,4,0,-6.947,101.006,0.279,0.295,data/millionsongsubset_extracted/MillionSongSubset\B\C\T\TRBCTKV128F42222BD.h5
TRBCSZQ128F92F9043,White Heart,Speed Of Sound (Emergency Broadcast Album Version),5,1,-9.579,104.52,0.601,0.606,data/millionsongsubset_extracted/MillionSongSubset\B\C\S\TRBCSZQ128F92F9043.h5
TRBCTRX128F4299237,Wyclef Jean featuring Prodigy of Mobb Deep,Rebel Music,2,1,-3.909,196.04,0.77,0.667,data/millionsongsubset_extracted/MillionSongSubset\B\C\T\TRBCTRX128F4299237.h5
TRBCTBG128F42B7E1B,Rubyhorse,Evergreen,7,1,-6.404,129.909,0.143,0.361,data/millionsongsubset_extracted/MillionSongSubset\B\C\T\TRBCTBG128F42B7E1B.h5
TRBCUBV128F145F7E9,Jack Johnson,It's All Understood,10,1,-15.901,131.4,0.782,0.538,data/millionsongsubset_extracted/MillionSongSubset\B\C\U\TRBCUBV128F145F7E9.h5
TRBCULU128F931AABB,Mademoiselle Sane,Cabaret,5,0,-6.455,121.797,0.329,0.295,data/millionsongsubset_extracted/MillionSongSubset\B\C\U\TRBCULU128F931AABB.h5
TRBCULX128F92F5CB3,El Barrio,Al maestro,5,1,-9.341,107.021,0.393,0.396,data/millionsongsubset_extracted/MillionSongSubset\B\C\U\TRBCULX128F92F5CB3.h5
TRBCUIV128F9309077,Jane Winther,The Sun is here for you,7,1,-15.782,90.556,0.037,0.506,data/millionsongsubset_extracted/MillionSongSubset\B\C\U\TRBCUIV128F9309077.h5
TRBCUBD128F1456B1F,Darwin's Waiting Room,Spent,4,1,-6.407,104.972,0.535,0.484,data/millionsongsubset_extracted/MillionSongSubset\B\C\U\TRBCUBD128F1456B1F.h5
TRBCUMB128F14AD232,Harry Gregson-Williams,The Ball,10,1,-8.967,93.104,0.258,0.338,data/millionsongsubset_extracted/MillionSongSubset\B\C\U\TRBCUMB128F14AD232.h5
TRBCULZ128F426BC12,Juan Diego Flórez / Mariusz Kwiecen / Orquestra de la Comunitat Valenciana / Daniel Oren,Venti scudi,1,1,-15.469,60.856,0.703,0.652,data/millionsongsubset_extracted/MillionSongSubset\B\C\U\TRBCULZ128F426BC12.h5
TRBCTSB128F931D570,Al DiMeola,God Bird Change,2,0,-10.841,141.508,0.37,0.473,data/millionsongsubset_extracted/MillionSongSubset\B\C\T\TRBCTSB128F931D570.h5
TRBCUUU128F425CA73,John Mayall & The Bluesbreakers,Looking Back,0,1,-13.454,131.198,0.641,0.607,data/millionsongsubset_extracted/MillionSongSubset\B\C\U\TRBCUUU128F425CA73.h5
TRBCURH12903CAD622,Percy Faith,The Song Is You,10,1,-13.921,107.405,0.204,0.378,data/millionsongsubset_extracted/MillionSongSubset\B\C\U\TRBCURH12903CAD622.h5
TRBCUYD128F930DC65,Creedence Clearwater Revived,I Heard It Throught The Grapevine,9,0,-8.491,123.261,0.039,0.13,data/millionsongsubset_extracted/MillionSongSubset\B\C\U\TRBCUYD128F930DC65.h5
TRBCUPT128F1462B73,Thrice,All That's Left,7,0,-2.87,182.977,0.663,0.639,data/millionsongsubset_extracted/MillionSongSubset\B\C\U\TRBCUPT128F1462B73.h5
TRBCUWM128F92FDD7E,Shinehead,Golden Touch (LP Version),10,0,-23.202,151.255,0.577,0.475,data/millionsongsubset_extracted/MillionSongSubset\B\C\U\TRBCUWM128F92FDD7E.h5
TRBCUST128F932CBA2,TAKARU,Idnnitkhtr,11,0,-6.1,121.549,0.282,0.442,data/millionsongsubset_extracted/MillionSongSubset\B\C\U\TRBCUST128F932CBA2.h5
TRBCVBK128E07813EC,Gorillaz,Rock The House (Radio Edit),2,1,-7.173,171.924,0.355,0.305,data/millionsongsubset_extracted/MillionSongSubset\B\C\V\TRBCVBK128E07813EC.h5
TRBCVFF128F4222C3C,unloco,Bystander (Album Version),8,1,-7.015,145.717,0.006,0.229,data/millionsongsubset_extracted/MillionSongSubset\B\C\V\TRBCVFF128F4222C3C.h5
TRBCVKD128F1473B98,The Impressions,Need To Belong To Someone,10,1,-8.671,90.089,0.666,0.485,data/millionsongsubset_extracted/MillionSongSubset\B\C\V\TRBCVKD128F1473B98.h5
TRBCVPA12903CEEB1F,The Wilburns,One Little Baby,7,1,-12.256,117.492,0.702,0.782,data/millionsongsubset_extracted/MillionSongSubset\B\C\V\TRBCVPA12903CEEB1F.h5
TRBCVQL128F422572E,Dann Huff,Light,0,1,-13.716,120.366,0.107,0.575,data/millionsongsubset_extracted/MillionSongSubset\B\C\V\TRBCVQL128F422572E.h5
TRBCVOS128F92F037C,Morton Gould,Fall River Legend: Conversation: Morton Gould/Agnes de Mille,7,1,-32.874,47.891,0.034,0.003,data/millionsongsubset_extracted/MillionSongSubset\B\C\V\TRBCVOS128F92F037C.h5
TRBCVVB128F92EB308,Jacques Dutronc,Les Femmes Des Autres,2,1,-8.669,122.826,0.155,0.323,data/millionsongsubset_extracted/MillionSongSubset\B\C\V\TRBCVVB128F92EB308.h5
TRBCVKL128F92CE9EF,Sam Baker,I Can't Stand It,8,1,-14.849,111.852,0.064,0.521,data/millionsongsubset_extracted/MillionSongSubset\B\C\V\TRBCVKL128F92CE9EF.h5
TRBCVKB128F9331EC6,John Williams,Old Man Rocking Chair,4,1,-11.145,67.458,0.039,0.396,data/millionsongsubset_extracted/MillionSongSubset\B\C\V\TRBCVKB128F9331EC6.h5
TRBCVPD12903CECBE8,Solas,Bonnie Mae,0,1,-10.181,140.09,0.837,0.692,data/millionsongsubset_extracted/MillionSongSubset\B\C\V\TRBCVPD12903CECBE8.h5
TRBCWCU12903CFB6A2,Jackie Wilson,Why Can't You Be Mine,8,1,-9.9,180.054,0.196,0.226,data/millionsongsubset_extracted/MillionSongSubset\B\C\W\TRBCWCU12903CFB6A2.h5
TRBCVWC128F4269F8B,T Lavitz,Times Square,6,0,-17.165,118.183,0.129,0.472,data/millionsongsubset_extracted/MillionSongSubset\B\C\V\TRBCVWC128F4269F8B.h5
TRBCWCQ128F92CDDA8,Robin Beanland/Dweezil Zappa/Nile Rodgers/Rabbit In The Moon,Conker The King,1,1,-14.707,0.0,0.095,0.354,data/millionsongsubset_extracted/MillionSongSubset\B\C\W\TRBCWCQ128F92CDDA8.h5
TRBCWGM128F428D6FD,Jim Reeves,True,6,0,-14.547,91.632,0.385,0.462,data/millionsongsubset_extracted/MillionSongSubset\B\C\W\TRBCWGM128F428D6FD.h5
TRBCVXB128F429C17A,Samy Deluxe,Ain`t got nothing ( feat. David Banner & Eddy Soulo ),1,0,-5.914,111.253,0.099,0.39,data/millionsongsubset_extracted/MillionSongSubset\B\C\V\TRBCVXB128F429C17A.h5
TRBCVWC128F932F321,Los Del Rio,Macarena,11,1,-5.224,206.376,0.388,0.444,data/millionsongsubset_extracted/MillionSongSubset\B\C\V\TRBCVWC128F932F321.h5
TRBCWIA128F4220805,The Abominable Iron Sloth,Sailing To The Edge Of The Earth,9,1,-12.748,66.275,0.327,0.707,data/millionsongsubset_extracted/MillionSongSubset\B\C\W\TRBCWIA128F4220805.h5
TRBCWID12903CEDB3E,Josh Mullins,Butts n Stuff,3,0,-16.886,89.093,0.183,0.175,data/millionsongsubset_extracted/MillionSongSubset\B\C\W\TRBCWID12903CEDB3E.h5
TRBCWPC128F42438DF,Alexander O'Neal,Saturday Love,9,1,-8.326,117.949,0.0,0.339,data/millionsongsubset_extracted/MillionSongSubset\B\C\W\TRBCWPC128F42438DF.h5
TRBCWKZ128F42439D3,The Capitol Years,As The Terror Dances Your Way,8,1,-5.75,114.95,0.902,0.68,data/millionsongsubset_extracted/MillionSongSubset\B\C\W\TRBCWKZ128F42439D3.h5
TRBCWOW128F1467692,Long Beach Dub Allstars,Like A Dog,11,0,-6.969,93.317,0.0,0.069,data/millionsongsubset_extracted/MillionSongSubset\B\C\W\TRBCWOW128F1467692.h5
TRBCWQL12903D01904,Cyndi Wang,I'll Be Better,1,1,-5.445,131.981,0.843,0.666,data/millionsongsubset_extracted/MillionSongSubset\B\C\W\TRBCWQL12903D01904.h5
TRBCWLD128F932AC6A,Danny Wright,Believe,5,1,-16.021,149.682,0.827,0.72,data/millionsongsubset_extracted/MillionSongSubset\B\C\W\TRBCWLD128F932AC6A.h5
TRBCWNH128F93103EE,Enrique Iglesias,Can You Hear Me,11,0,-4.704,119.969,0.034,0.322,data/millionsongsubset_extracted/MillionSongSubset\B\C\W\TRBCWNH128F93103EE.h5
TRBCWQC12903CA45DE,Jah Cure,How Can I,4,0,-6.335,160.655,0.359,0.365,data/millionsongsubset_extracted/MillionSongSubset\B\C\W\TRBCWQC12903CA45DE.h5
TRBCWIN128F425ED85,Jason Miles,Street Vibe,5,0,-6.538,84.623,0.079,0.501,data/millionsongsubset_extracted/MillionSongSubset\B\C\W\TRBCWIN128F425ED85.h5
TRBCXIX12903CE8449,Maria Muldaur,It Ain't The Meat It's The Motion,11,1,-5.959,137.549,0.382,0.436,data/millionsongsubset_extracted/MillionSongSubset\B\C\X\TRBCXIX12903CE8449.h5
TRBCXEL128F92D306F,Francky Vincent,L'antillais Donne,6,1,-6.6,114.786,0.854,0.624,data/millionsongsubset_extracted/MillionSongSubset\B\C\X\TRBCXEL128F92D306F.h5
TRBCXHD128F4242055,Agency 1.9.9.4,Dayz Of Our Livez,9,0,-2.979,90.216,0.667,0.451,data/millionsongsubset_extracted/MillionSongSubset\B\C\X\TRBCXHD128F4242055.h5
TRBCXDA128F426A86F,Jean-Jacques Goldman,Etre Le Premier,2,1,-8.069,126.0,0.521,0.53,data/millionsongsubset_extracted/MillionSongSubset\B\C\X\TRBCXDA128F426A86F.h5
TRBCWYJ128F93213A1,Eleanor McEvoy,Easy To Lose Hope,7,1,-8.192,91.973,0.54,0.569,data/millionsongsubset_extracted/MillionSongSubset\B\C\W\TRBCWYJ128F93213A1.h5
TRBCWYB128F92E246A,Cradle Of Filth,Sweetest Maleficia (Album Version),10,0,-4.386,160.102,0.245,0.123,data/millionsongsubset_extracted/MillionSongSubset\B\C\W\TRBCWYB128F92E246A.h5
TRBCWZZ128F930EDB0,Pablo Montero,Jarabe De Pico,9,1,-8.622,101.438,0.218,0.375,data/millionsongsubset_extracted/MillionSongSubset\B\C\W\TRBCWZZ128F930EDB0.h5
TRBCXDJ128F9310B9C,Population Reduction,Road-Age at the Farmers Market,8,0,-8.416,127.151,0.21,0.15,data/millionsongsubset_extracted/MillionSongSubset\B\C\X\TRBCXDJ128F9310B9C.h5
TRBCXUS128F92C3B00,Marcel Azzola,Hymne A L'Amour,2,0,-16.301,182.261,0.344,0.482,data/millionsongsubset_extracted/MillionSongSubset\B\C\X\TRBCXUS128F92C3B00.h5
TRBCYBP128F4244304,The Real Kids,Problems,0,1,-4.94,156.645,0.102,0.487,data/millionsongsubset_extracted/MillionSongSubset\B\C\Y\TRBCYBP128F4244304.h5
TRBCYEC128F423A352,Happy Mondays,Performance (Remastered),0,1,-9.944,109.205,0.032,0.217,data/millionsongsubset_extracted/MillionSongSubset\B\C\Y\TRBCYEC128F423A352.h5
TRBCXLR12903CC1DC4,Fajardo,La Fluta Magica,2,1,-9.412,121.423,0.694,0.64,data/millionsongsubset_extracted/MillionSongSubset\B\C\X\TRBCXLR12903CC1DC4.h5
TRBCXLB128F4252906,Aeoliah,Inner Chamber,5,1,-25.163,134.496,0.674,0.606,data/millionsongsubset_extracted/MillionSongSubset\B\C\X\TRBCXLB128F4252906.h5
TRBCYCI128F93417F5,Charlie Byrd Trio,I've Got The World On A String,2,0,-18.981,108.998,0.621,0.691,data/millionsongsubset_extracted/MillionSongSubset\B\C\Y\TRBCYCI128F93417F5.h5
TRBCYAF12903CD6294,Meiway,Aho,7,1,-5.297,92.979,0.483,0.543,data/millionsongsubset_extracted/MillionSongSubset\B\C\Y\TRBCYAF12903CD6294.h5
TRBCYFO12903D11E5C,Roy Brown,Rockin' At Midnight,9,0,-9.107,157.875,0.086,0.327,data/millionsongsubset_extracted/MillionSongSubset\B\C\Y\TRBCYFO12903D11E5C.h5
TRBCYNJ128F92C9707,Dora The Explorer,Fairytale Land,0,1,-4.367,120.206,0.884,0.664,data/millionsongsubset_extracted/MillionSongSubset\B\C\Y\TRBCYNJ128F92C9707.h5
TRBCYHR128EF36208A,Flor Silvestre,Que Viva El Amor,4,0,-9.15,45.683,0.598,0.656,data/millionsongsubset_extracted/MillionSongSubset\B\C\Y\TRBCYHR128EF36208A.h5
TRBCYJG128F93283CB,Gisselle,Tocame,9,1,-3.628,136.7,0.568,0.456,data/millionsongsubset_extracted/MillionSongSubset\B\C\Y\TRBCYJG128F93283CB.h5
TRBCYFQ128F92F67DD,Atom,Know Thyself,3,1,-9.652,137.903,0.807,0.623,data/millionsongsubset_extracted/MillionSongSubset\B\C\Y\TRBCYFQ128F92F67DD.h5
TRBCYIK12903CB93E7,The Fool'S Nose,The Last Song,4,0,-19.777,85.762,0.726,0.871,data/millionsongsubset_extracted/MillionSongSubset\B\C\Y\TRBCYIK12903CB93E7.h5
TRBCYJZ128F931426B,Marvin Hamlisch,Anya,4,0,-25.604,76.738,0.443,0.481,data/millionsongsubset_extracted/MillionSongSubset\B\C\Y\TRBCYJZ128F931426B.h5
TRBCYNZ128F933ABF5,Architecture In Helsinki,Heart it Races (Yacht's I Should Coco Mix),10,0,-5.241,220.181,0.277,0.311,data/millionsongsubset_extracted/MillionSongSubset\B\C\Y\TRBCYNZ128F933ABF5.h5
TRBCYKH128F4241862,Mike Jones,Grandma (Screwed & Chopped Version),2,1,-7.932,142.729,0.512,0.389,data/millionsongsubset_extracted/MillionSongSubset\B\C\Y\TRBCYKH128F4241862.h5
TRBCZBH128F93406DE,Hélio Ziskind,Centopéia,7,1,-12.418,106.783,0.94,0.654,data/millionsongsubset_extracted/MillionSongSubset\B\C\Z\TRBCZBH128F93406DE.h5
TRBCYXJ128F42873C3,Harry Choates,Jolie Blon's Gone,9,1,-11.87,89.803,0.105,0.569,data/millionsongsubset_extracted/MillionSongSubset\B\C\Y\TRBCYXJ128F42873C3.h5
TRBCZJY12903CDA661,Papa Wemba,Dixième Commandement,4,0,-6.649,123.157,0.225,0.14,data/millionsongsubset_extracted/MillionSongSubset\B\C\Z\TRBCZJY12903CDA661.h5
TRBCYOI128F1455566,Beastie Boys,Crawlspace,1,1,-6.601,108.013,0.5,0.452,data/millionsongsubset_extracted/MillionSongSubset\B\C\Y\TRBCYOI128F1455566.h5
TRBCZKX12903C9E64C,Iggy And The Stooges,1969,9,0,-8.943,231.089,0.53,0.454,data/millionsongsubset_extracted/MillionSongSubset\B\C\Z\TRBCZKX12903C9E64C.h5
TRBCZXU128F424C431,Alternative TV,Its Raining,9,1,-10.905,118.657,0.0,0.0,data/millionsongsubset_extracted/MillionSongSubset\B\C\Z\TRBCZXU128F424C431.h5
TRBCYXD12903CC7609,Zuma,Juno,9,1,-7.662,161.919,0.703,0.405,data/millionsongsubset_extracted/MillionSongSubset\B\C\Y\TRBCYXD12903CC7609.h5
TRBCYYN128F4297CD5,Café Quijano,En mis besos,2,0,-10.41,98.185,0.53,0.589,data/millionsongsubset_extracted/MillionSongSubset\B\C\Y\TRBCYYN128F4297CD5.h5
TRBDANT128E0782452,R.E.M.,Stumble,2,1,-13.692,153.833,0.496,0.47,data/millionsongsubset_extracted/MillionSongSubset\B\D\A\TRBDANT128E0782452.h5
TRBDAVU128F423814A,Bon Jovi,Till We Ain't Strangers Anymore,6,1,-6.182,141.223,0.594,0.582,data/millionsongsubset_extracted/MillionSongSubset\B\D\A\TRBDAVU128F423814A.h5
TRBDAXF128F92F6565,Sheek Louch,Die Slow,8,1,-4.592,157.696,0.085,0.126,data/millionsongsubset_extracted/MillionSongSubset\B\D\A\TRBDAXF128F92F6565.h5
TRBDBDS128F4263E48,The Cate Brothers,Please No More,9,1,-11.992,139.469,0.706,0.587,data/millionsongsubset_extracted/MillionSongSubset\B\D\B\TRBDBDS128F4263E48.h5
TRBDAYU128F9342A51,Papp'os Blues,El Hombre De La Valija (Rock),9,1,-15.713,132.636,0.233,0.268,data/millionsongsubset_extracted/MillionSongSubset\B\D\A\TRBDAYU128F9342A51.h5
TRBDAID128F92E88C6,The Allies,Bewitched_ Bothered & Bewildered,0,1,-26.383,72.777,0.514,0.389,data/millionsongsubset_extracted/MillionSongSubset\B\D\A\TRBDAID128F92E88C6.h5
TRBDAQB12903CBF3AE,Big Rich featuring Devo,Taking Over,10,0,-8.634,86.612,0.371,0.446,data/millionsongsubset_extracted/MillionSongSubset\B\D\A\TRBDAQB12903CBF3AE.h5
TRBDAVV128F426AA56,Dale Russ / Finn MacGinty,Reels: Old Joes / the Cliffs of Moher / the clips of mohair / the slightly less-well-informed maid,2,1,-5.617,121.733,0.455,0.522,data/millionsongsubset_extracted/MillionSongSubset\B\D\A\TRBDAVV128F426AA56.h5
TRBDBRX128F92F6E19,Kofi,I'm Just A Girl,11,0,-7.278,163.921,0.485,0.476,data/millionsongsubset_extracted/MillionSongSubset\B\D\B\TRBDBRX128F92F6E19.h5
TRBDBIU128E0791595,Kanye West,Skit #2 (Kanye West/Late Registration),11,0,-12.352,60.276,0.343,0.485,data/millionsongsubset_extracted/MillionSongSubset\B\D\B\TRBDBIU128E0791595.h5
TRBDBKZ128F425D023,Throw The Fight,The Wreckage Intro (Album Version),0,0,-16.853,98.388,0.0,0.0,data/millionsongsubset_extracted/MillionSongSubset\B\D\B\TRBDBKZ128F425D023.h5
TRBDBJY128F93257C3,Daniel Johnston,Walking The Cow (Hi How Are You),10,0,-14.966,95.385,0.281,0.427,data/millionsongsubset_extracted/MillionSongSubset\B\D\B\TRBDBJY128F93257C3.h5
TRBDBDU128F424A04C,Renato Borghetti,Armando,7,1,-5.433,170.732,0.009,0.269,data/millionsongsubset_extracted/MillionSongSubset\B\D\B\TRBDBDU128F424A04C.h5
TRBDBOI128E07817D7,Electric Light Orchestra,Queen Of The Hours (2001 Digital Remaster),5,0,-10.782,154.244,0.238,0.392,data/millionsongsubset_extracted/MillionSongSubset\B\D\B\TRBDBOI128E07817D7.h5
TRBDBGX128F92F3BC9,The Clash,Death Or Glory,0,1,-13.083,141.004,0.58,0.517,data/millionsongsubset_extracted/MillionSongSubset\B\D\B\TRBDBGX128F92F3BC9.h5
TRBDBJM128F1456D2D,MxPx,Drum Machine Joy,5,1,-5.316,171.693,0.854,0.496,data/millionsongsubset_extracted/MillionSongSubset\B\D\B\TRBDBJM128F1456D2D.h5
TRBDBVM128F427BCC9,W.A.S.P.,Phantoms In The Mirror,8,0,-6.694,116.815,0.343,0.439,data/millionsongsubset_extracted/MillionSongSubset\B\D\B\TRBDBVM128F427BCC9.h5
TRBDBVP128F428EA51,John P. Kee,Encouraged,8,0,-3.842,89.607,0.495,0.544,data/millionsongsubset_extracted/MillionSongSubset\B\D\B\TRBDBVP128F428EA51.h5
TRBDCPM128F9331795,John Wesley,Chasing Monsters,4,0,-8.098,147.932,0.566,0.545,data/millionsongsubset_extracted/MillionSongSubset\B\D\C\TRBDCPM128F9331795.h5
TRBDCAB128F92F7EE4,The Primitives,Never Tell,2,1,-10.592,99.752,0.675,0.377,data/millionsongsubset_extracted/MillionSongSubset\B\D\C\TRBDCAB128F92F7EE4.h5
TRBDBXO128F42B3E45,Nolwenn Leroy,Etre Une Femme,1,1,-7.633,81.689,0.031,0.512,data/millionsongsubset_extracted/MillionSongSubset\B\D\B\TRBDBXO128F42B3E45.h5
TRBDBUA128F42A0B01,Donna Ares,Prijateljica,1,0,-6.224,87.006,0.508,0.571,data/millionsongsubset_extracted/MillionSongSubset\B\D\B\TRBDBUA128F42A0B01.h5
TRBDBWW128F426D386,Bad Religion,Flat Earth Society (Album Version),4,0,-6.393,161.071,0.318,0.4,data/millionsongsubset_extracted/MillionSongSubset\B\D\B\TRBDBWW128F426D386.h5
TRBDCAH128EF362D31,The Pharcyde,Passin' Me By,6,1,-6.125,69.573,0.637,0.522,data/millionsongsubset_extracted/MillionSongSubset\B\D\C\TRBDCAH128EF362D31.h5
TRBDDKF128F426BF7B,Fleet Foxes,English House,8,1,-10.67,196.022,0.408,0.376,data/millionsongsubset_extracted/MillionSongSubset\B\D\D\TRBDDKF128F426BF7B.h5
TRBDCRQ128F422C232,AUDIO.3,SPONT.AN,7,1,-10.03,92.974,0.335,0.37,data/millionsongsubset_extracted/MillionSongSubset\B\D\C\TRBDCRQ128F422C232.h5
TRBDDRB12903D133C5,Asleep At The Wheel,Hot Rod Lincoln,11,0,-12.712,123.401,0.699,0.461,data/millionsongsubset_extracted/MillionSongSubset\B\D\D\TRBDDRB12903D133C5.h5
TRBDDET12903CBD912,Lauren Wood,But You Are,11,1,-5.02,119.057,0.354,0.426,data/millionsongsubset_extracted/MillionSongSubset\B\D\D\TRBDDET12903CBD912.h5
TRBDCPY128F424C367,The Chico Hamilton Quintet,Night Beat,2,0,-17.169,65.019,0.324,0.559,data/millionsongsubset_extracted/MillionSongSubset\B\D\C\TRBDCPY128F424C367.h5
TRBDDMU128F9350474,Gustavo Cerati,Médium,5,1,-6.996,196.429,0.775,0.594,data/millionsongsubset_extracted/MillionSongSubset\B\D\D\TRBDDMU128F9350474.h5
TRBDDQF12903CB309A,Elliot Smith,Angeles,7,1,-14.832,118.454,0.802,0.81,data/millionsongsubset_extracted/MillionSongSubset\B\D\D\TRBDDQF12903CB309A.h5
TRBDDCT12903CEF57E,Pedro Garcia & His Del Prado Orchestra,Policias Y Ladrones,5,1,-7.057,125.802,0.312,0.376,data/millionsongsubset_extracted/MillionSongSubset\B\D\D\TRBDDCT12903CEF57E.h5
TRBDDTT128F4291192,Soilent Green,Pretty Smiles & Shattered Teeth,10,0,-5.682,175.781,0.323,0.351,data/millionsongsubset_extracted/MillionSongSubset\B\D\D\TRBDDTT128F4291192.h5
TRBDDTD12903CA7AA9,Andraé Crouch & Solid Gospel,My Tribute (to God Be The Glory),10,1,-8.858,107.371,0.598,0.56,data/millionsongsubset_extracted/MillionSongSubset\B\D\D\TRBDDTD12903CA7AA9.h5
TRBDETQ128F14B0CDD,Human Disease,Gold Flames Of Angels,9,0,-6.066,140.052,0.908,0.728,data/millionsongsubset_extracted/MillionSongSubset\B\D\E\TRBDETQ128F14B0CDD.h5
TRBDEMV12903CE48C6,Juan Carmona,Pa'lla pa'ca,7,1,-9.07,91.479,0.292,0.473,data/millionsongsubset_extracted/MillionSongSubset\B\D\E\TRBDEMV12903CE48C6.h5
TRBDEKV128F426BDAF,Murderdolls,Kill Miss America (Album Version),9,1,-4.063,195.317,0.198,0.313,data/millionsongsubset_extracted/MillionSongSubset\B\D\E\TRBDEKV128F426BDAF.h5
TRBDENB128F42B7798,Bone Thugs-N-Harmony,2 Glocks,4,1,-5.827,187.958,0.199,0.222,data/millionsongsubset_extracted/MillionSongSubset\B\D\E\TRBDENB128F42B7798.h5
TRBDEXK128F9338916,Joe McBride,Like A Star,9,0,-13.896,105.882,0.491,0.375,data/millionsongsubset_extracted/MillionSongSubset\B\D\E\TRBDEXK128F9338916.h5
TRBDENV12903CC4FDA,Owsley,Zavelow House (Album Version),7,1,-4.23,133.125,0.334,0.463,data/millionsongsubset_extracted/MillionSongSubset\B\D\E\TRBDENV12903CC4FDA.h5
TRBDFJX128F92C2847,Steve Vai,The Murder Prologue,3,0,-7.949,169.654,0.051,0.143,data/millionsongsubset_extracted/MillionSongSubset\B\D\F\TRBDFJX128F92C2847.h5
TRBDFCT128F4285E05,Dottie West,Country Girl,4,1,-16.692,87.192,0.648,0.608,data/millionsongsubset_extracted/MillionSongSubset\B\D\F\TRBDFCT128F4285E05.h5
TRBDFLD128F92D076F,Buckeye Politicians,Ride On The Rhythm,6,0,-7.549,123.69,0.0,0.041,data/millionsongsubset_extracted/MillionSongSubset\B\D\F\TRBDFLD128F92D076F.h5
TRBDFKG128F4263AAF,Roy Buchanan,C.C. Ryder,2,1,-8.701,110.924,0.634,0.677,data/millionsongsubset_extracted/MillionSongSubset\B\D\F\TRBDFKG128F4263AAF.h5
TRBDFMM128F42A63D0,Cam'Ron,I.B.S. (Amended Album Version),8,1,-6.798,189.294,0.549,0.501,data/millionsongsubset_extracted/MillionSongSubset\B\D\F\TRBDFMM128F42A63D0.h5
TRBDEXM128F4291A7F,Baroness,Wanderlust,0,0,-6.013,162.019,0.621,0.664,data/millionsongsubset_extracted/MillionSongSubset\B\D\E\TRBDEXM128F4291A7F.h5
TRBDFOR128F4275E16,Jo Privat,Ay ! Mi Sombrero,9,1,-7.417,122.13,0.014,0.239,data/millionsongsubset_extracted/MillionSongSubset\B\D\F\TRBDFOR128F4275E16.h5
TRBDFPV128F42A072C,The Mustangs,Moscow Nights,4,0,-10.444,85.538,0.469,0.32,data/millionsongsubset_extracted/MillionSongSubset\B\D\F\TRBDFPV128F42A072C.h5
TRBDGLL128F9343CD1,Los Fabulosos Cadillacs,Electrasonic V,10,1,-4.695,118.776,0.627,0.366,data/millionsongsubset_extracted/MillionSongSubset\B\D\G\TRBDGLL128F9343CD1.h5
TRBDFUH128F14AE5E1,David Meece,Prelude (Learing To Trust Album Version),9,0,-23.637,129.953,0.541,0.621,data/millionsongsubset_extracted/MillionSongSubset\B\D\F\TRBDFUH128F14AE5E1.h5
TRBDGMD128F92DA76F,Tom Barabas,Shades Of Love,5,1,-13.25,138.021,0.161,0.19,data/millionsongsubset_extracted/MillionSongSubset\B\D\G\TRBDGMD128F92DA76F.h5
TRBDFRL12903CFD5A1,Russ Morgan,Love Divine_ All Love Excelling,10,1,-18.339,53.713,0.894,0.723,data/millionsongsubset_extracted/MillionSongSubset\B\D\F\TRBDFRL12903CFD5A1.h5
TRBDFWV128F93027EE,Joe Heaney,Red is the Rose,1,1,-21.085,35.604,0.0,0.0,data/millionsongsubset_extracted/MillionSongSubset\B\D\F\TRBDFWV128F93027EE.h5
TRBDGEW128F93333E0,Junior Kimbrough,Lonesome Road,4,1,-14.845,92.32,0.831,0.608,data/millionsongsubset_extracted/MillionSongSubset\B\D\G\TRBDGEW128F93333E0.h5
TRBDFUU128F92EF5BC,First Blood,Execution,7,1,-2.525,160.589,0.304,0.4,data/millionsongsubset_extracted/MillionSongSubset\B\D\F\TRBDFUU128F92EF5BC.h5
